TSV: 2026-03-28	cymru premier league	Haverfordwest County AFC	Briton Ferry	1509009	1-0	FT	0-0
TSV: 2026-03-28	cymru premier league	Cardiff MET	Bala Town	1509010	2-1	FT	0-1
TSV: 2026-03-28	cymru premier league	Flint Town United	llanelli AFC	1509011	1-2	FT	0-1
TSV: 2026-03-28	cymru premier league	Penybont	Colwyn Bay	1508980	0-0	FT	0-0
TSV: 2026-03-28	international friendlies	China PR U20	Australia U20	1537202	1-0	FT	1-0
TSV: 2026-03-28	international friendlies	Thailand U23	Vietnam U23	1536912	1-0	FT	1-0
TSV: 2026-03-28	international friendlies	Hungary U17	Moldova U17	1537644	3-1	FT	2-1
TSV: 2026-03-28	international friendlies	Wales U19	USA U19	1537201	0-4	FT	0-1
TSV: 2026-03-28	international friendlies	China PR U23	Korea DPR U23	1536913	1-1	FT	0-1
TSV: 2026-03-28	international friendlies	Zambia U23	Malawi	1537200	1-0	PEN	0-0
TSV: 2026-03-28	international friendlies	India U23	Bhutan U23	1537199	5-0	FT	1-0
TSV: 2026-03-28	international friendlies	Kyrgyzstan	Madagascar	1536915	2-5	FT	0-4
TSV: 2026-03-28	international friendlies	Portugal U18	Iceland U19	1537198	4-0	FT
TSV: 2026-03-28	international friendlies	San Marino	Faroe Islands	1536916	1-2	FT	1-1
TSV: 2026-03-28	international friendlies	South Korea	Ivory Coast	1527860	0-4	FT	0-2
TSV: 2026-03-28	international friendlies	Botswana	Zimbabwe	1537197	0-3	FT	0-3
TSV: 2026-03-28	international friendlies	Egypt U20	Algeria U20	1537645	2-2	FT	0-2
TSV: 2026-03-28	international friendlies	Senegal	Peru	1527861	2-0	FT	1-0
TSV: 2026-03-28	international friendlies	Canada	Iceland	1512760	2-2	FT	0-2
TSV: 2026-03-28	international friendlies	Hungary	Slovenia	1514071	1-0	FT	0-0
TSV: 2026-03-28	international friendlies	Scotland	Japan	1511777	0-1	FT	0-0
TSV: 2026-03-28	international friendlies	Burkina Faso	Guinea-Bissau	1537196	5-0	FT	2-0
TSV: 2026-03-28	international friendlies	USA U18	Morocco U18	1537195	1-2	FT	0-1
TSV: 2026-03-28	international friendlies	USA	Belgium	1503003	2-5	FT	1-1
TSV: 2026-03-28	international friendlies	Brazil U20	Paraguay U20	1537194	3-1	2H	2-1
TSV: 2026-03-28	laliga2	AD Ceuta FC	Cadiz	1392112	2-1	FT	1-0
TSV: 2026-03-28	laliga2	Granada CF	Huesca	1392106	4-2	FT	3-1
TSV: 2026-03-28	laliga2	Valladolid	Burgos	1392116	0-1	FT	0-0
TSV: 2026-03-28	laliga2	Malaga	Leganes	1392108	0-0	FT	0-0
TSV: 2026-03-28	laliga2	Albacete	Castellón	1392109	1-1	FT	1-1
TSV: 2026-03-28	laliga2	Sporting Gijon	Deportivo La Coruna	1392115	1-1	FT	1-0
TSV: 2026-03-28	primera a colombia	Bucaramanga	Santa Fe	1506058	1-2	FT	1-1
TSV: 2026-03-28	primera a colombia	Cucuta	Chico	1506059	1-0	FT	1-0
TSV: 2026-03-28	primera división paraguay	Olimpia	2 de Mayo	1505035	4-1	FT	1-0
TSV: 2026-03-28	primera a colombia	Deportes Tolima	Jaguares	1506060	1-0	1H	1-0
TSV: 2026-03-28	primera división paraguay	Cerro Porteno	Club Sp. San Lorenzo	1505032	0-0	1H	0-0
