TSV:	2026-03-28	00:00	international friendlies	Brazil U20 (—) vs Paraguay U20 (—)	Team1 scores (FT)	5.0	FORT PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	cymru premier league	Flint Town United (4) vs llanelli AFC (6)	Team1 scores (FT)	4.0	FORT [R:4-6]	—
TSV:	2026-03-28	00:00	international friendlies	Argentina (—) vs Mauritania (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	China PR U20 (—) vs Australia U20 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	England U18 (—) vs Spain U18 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	USA U18 (—) vs Morocco U18 (—)	Team1 scores (FT)	4.0	FORT [R:—-—]	—
TSV:	2026-03-28	00:00	cymru premier league	Cardiff MET (3) vs Bala Town (5)	Team1 scores (FT)	3.0	MOYEN PLUS [R:3-5]	—
TSV:	2026-03-28	00:00	cymru premier league	Penybont (6) vs Colwyn Bay (4)	Team1 scores (FT)	3.0	MOYEN PLUS [R:6-4]	—
TSV:	2026-03-28	00:00	international friendlies	Hungary U17 (—) vs Moldova U17 (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Portugal U18 (—) vs Iceland U19 (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Senegal (—) vs Peru (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Hungary (—) vs Slovenia (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	international friendlies	Burkina Faso (—) vs Guinea-Bissau (—)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-—]	—
TSV:	2026-03-28	00:00	laliga2	AD Ceuta FC (10) vs Cadiz (18)	Team1 scores (FT)	3.0	MOYEN PLUS [R:10-18]	—
TSV:	2026-03-28	00:00	laliga2	Granada CF (14) vs Huesca (20)	Team1 scores (FT)	3.0	MOYEN PLUS [R:14-20]	—
TSV:	2026-03-28	00:00	laliga2	Malaga (6) vs Leganes (16)	Team1 scores (FT)	3.0	MOYEN PLUS [R:6-16]	—
TSV:	2026-03-28	00:00	primera a colombia	Cucuta (—) vs Chico (19)	Team1 scores (FT)	3.0	MOYEN PLUS [R:—-19]	—
TSV:	2026-03-28	00:00	primera división paraguay	Olimpia (5) vs 2 de Mayo (11)	Team1 scores (FT)	3.0	MOYEN PLUS [R:5-11]	—
