TSV: 2026-04-01	international friendlies	Brazil	Croatia	1501817	3-1	FT	1-0
TSV: 2026-04-01	international friendlies	Mexico	Belgium	1514471	1-1	FT	1-0
TSV: 2026-04-01	laliga2	FC Andorra	Malaga	1396981	3-3	FT	0-2
TSV: 2026-04-01	laliga2	Burgos	AD Ceuta FC	1392125	1-1	FT	1-1
TSV: 2026-04-01	laliga2	Huesca	Cultural Leonesa	1392127	1-1	FT	1-1
TSV: 2026-04-01	laliga2	Racing Santander	Sporting Gijon	1392120	3-1	FT	1-0
TSV: 2026-04-01	primera a colombia	Deportes Tolima	Águilas Doradas	1506067	4-1	FT	1-1
TSV: 2026-04-01	primera a colombia	Alianza Valledupar	Deportivo Pasto	1506068	0-0	FT	0-0
TSV: 2026-04-01	primera división paraguay	Rubio NU	Club Guarani	1505039	0-2	FT	0-0
TSV: 2026-04-01	liga profesional argentina	Lanus	Platense	1492006	0-0	FT	0-0
TSV: 2026-04-01	primera a colombia	Santa Fe	Llaneros	1506069	0-1	FT	0-0
TSV: 2026-04-01	primera división paraguay	Sportivo Trinidense	Olimpia	1505042	2-1	FT	1-0
TSV: 2026-04-01	serie a brazil	Botafogo	Mirassol	1492191	3-2	FT	2-1
TSV: 2026-04-01	serie a brazil	Internacional	Sao Paulo	1492197	1-1	FT	1-0
TSV: 2026-04-01	serie a brazil	Bahia	Atletico Paranaense	1492190	3-0	FT	2-0
TSV: 2026-04-01	serie a brazil	Cruzeiro	Vitoria	1492195	3-0	FT	3-0
TSV: 2026-04-01	serie a brazil	Coritiba	Vasco DA Gama	1492194	1-1	FT	0-1
