[optimizer] datasets retenus: 60
[optimizer] période: 2026-01-02 -> 2026-03-26
[optimizer] split chrono: train=48 jours | valid=12 jours
[optimizer] trials demandés: 5000
[optimizer] Recherche focalisée : 2499 essais autour de 10 top profils + 2500 aléatoires
[optimizer] jobs parallèles: 6
/usr/local/Cellar/python@3.11/3.11.14_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 5 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
ne) | best=132.9243 | 1.4min écoulées | ETA ~23.3h
[optimizer] 1441/5000 | best=193.7753 | 326.0min écoulées | ETA ~13.4h
[optimizer] 1442/5000 | best=193.7753 | 326.4min écoulées | ETA ~13.4h
[optimizer] 1443/5000 | best=193.7753 | 326.6min écoulées | ETA ~13.4h
[optimizer] 1444/5000 | best=193.7753 | 326.6min écoulées | ETA ~13.4h
[optimizer] 1445/5000 | best=193.7753 | 326.7min écoulées | ETA ~13.4h
[optimizer] 1446/5000 | best=193.7753 | 326.8min écoulées | ETA ~13.4h
[optimizer] 1447/5000 | best=193.7753 | 326.8min écoulées | ETA ~13.4h
[optimizer] 1448/5000 | best=193.7753 | 327.1min écoulées | ETA ~13.4h
[optimizer] 1449/5000 | best=193.7753 | 327.2min écoulées | ETA ~13.4h
[optimizer] 1450/5000 | best=193.7753 | 328.0min écoulées | ETA ~13.4h
[optimizer] 1451/5000 | best=193.7753 | 328.0min écoulées | ETA ~13.4h
[optimizer] 1452/5000 | best=193.7753 | 328.1min écoulées | ETA ~13.4h
[optimizer] 1453/5000 | best=193.7753 | 328.3min écoulées | ETA ~13.4h
[optimizer] 1454/5000 | best=193.7753 | 328.6min écoulées | ETA ~13.4h
[optimizer] 1455/5000 | best=193.7753 | 328.6min écoulées | ETA ~13.3h
[optimizer] 1456/5000 | best=193.7753 | 328.9min écoulées | ETA ~13.3h
[optimizer] 1457/5000 | best=193.7753 | 329.2min écoulées | ETA ~13.3h
[optimizer] 1458/5000 | best=193.7753 | 329.3min écoulées | ETA ~13.3h
[optimizer] 1459/5000 | best=193.7753 | 329.4min écoulées | ETA ~13.3h
[optimizer] 1460/5000 | best=193.7753 | 330.1min écoulées | ETA ~13.3h
[optimizer] 1461/5000 | best=193.7753 | 330.2min écoulées | ETA ~13.3h
[optimizer] 1462/5000 | best=193.7753 | 330.2min écoulées | ETA ~13.3h
[optimizer] 1463/5000 | best=193.7753 | 330.7min écoulées | ETA ~13.3h
[optimizer] 1464/5000 | best=193.7753 | 330.8min écoulées | ETA ~13.3h
[optimizer] 1465/5000 | best=193.7753 | 331.0min écoulées | ETA ~13.3h
[optimizer] 1466/5000 | best=193.7753 | 331.0min écoulées | ETA ~13.3h
[optimizer] 1467/5000 | best=193.7753 | 331.3min écoulées | ETA ~13.3h
[optimizer] 1468/5000 | best=193.7753 | 331.4min écoulées | ETA ~13.3h
[optimizer] 1469/5000 | best=193.7753 | 331.9min écoulées | ETA ~13.3h
[optimizer] 1470/5000 | best=193.7753 | 332.0min écoulées | ETA ~13.3h
[optimizer] 1471/5000 | best=193.7753 | 332.2min écoulées | ETA ~13.3h
[optimizer] 1472/5000 | best=193.7753 | 332.2min écoulées | ETA ~13.3h
[optimizer] 1473/5000 | best=193.7753 | 332.7min écoulées | ETA ~13.3h
[optimizer] 1474/5000 | best=193.7753 | 333.0min écoulées | ETA ~13.3h
[optimizer] 1475/5000 | best=193.7753 | 333.3min écoulées | ETA ~13.3h
[optimizer] 1476/5000 | best=193.7753 | 333.4min écoulées | ETA ~13.3h
[optimizer] 1477/5000 | best=193.7753 | 333.4min écoulées | ETA ~13.3h
[optimizer] 1478/5000 | best=193.7753 | 333.6min écoulées | ETA ~13.2h
[optimizer] 1479/5000 | best=193.7753 | 334.0min écoulées | ETA ~13.3h
[optimizer] 1480/5000 | best=193.7753 | 334.0min écoulées | ETA ~13.2h
[optimizer] 1481/5000 | best=193.7753 | 334.3min écoulées | ETA ~13.2h
[optimizer] 1482/5000 | best=193.7753 | 334.4min écoulées | ETA ~13.2h
[optimizer] 1483/5000 | best=193.7753 | 334.7min écoulées | ETA ~13.2h
[optimizer] 1484/5000 | best=193.7753 | 334.9min écoulées | ETA ~13.2h
[optimizer] 1485/5000 | best=193.7753 | 335.4min écoulées | ETA ~13.2h
[optimizer] 1486/5000 | best=193.7753 | 335.4min écoulées | ETA ~13.2h
[optimizer] 1487/5000 | best=193.7753 | 335.6min écoulées | ETA ~13.2h
[optimizer] 1488/5000 | best=193.7753 | 335.6min écoulées | ETA ~13.2h
[optimizer] 1489/5000 | best=193.7753 | 335.8min écoulées | ETA ~13.2h
[optimizer] 1490/5000 | best=193.7753 | 336.1min écoulées | ETA ~13.2h
[optimizer] 1491/5000 | best=193.7753 | 336.5min écoulées | ETA ~13.2h
[optimizer] 1492/5000 | best=193.7753 | 336.5min écoulées | ETA ~13.2h
[optimizer] 1493/5000 | best=193.7753 | 337.0min écoulées | ETA ~13.2h
[optimizer] 1494/5000 | best=193.7753 | 337.0min écoulées | ETA ~13.2h
[optimizer] 1495/5000 | best=193.7753 | 337.2min écoulées | ETA ~13.2h
[optimizer] 1496/5000 | best=193.7753 | 337.7min écoulées | ETA ~13.2h
[optimizer] 1497/5000 | best=193.7753 | 337.7min écoulées | ETA ~13.2h
[optimizer] 1498/5000 | best=193.7753 | 337.9min écoulées | ETA ~13.2h
[optimizer] 1499/5000 | best=193.7753 | 337.9min écoulées | ETA ~13.2h
[optimizer] 1500/5000 | best=193.7753 | 338.7min écoulées | ETA ~13.2h
[optimizer] checkpoint sauvegardé (1500 trials)
[optimizer] 1501/5000 | best=193.7753 | 338.7min écoulées | ETA ~13.2h
[optimizer] 1502/5000 | best=193.7753 | 338.7min écoulées | ETA ~13.1h
[optimizer] 1503/5000 | best=193.7753 | 338.7min écoulées | ETA ~13.1h
[optimizer] 1504/5000 | best=193.7753 | 339.3min écoulées | ETA ~13.1h
[optimizer] 1505/5000 | best=193.7753 | 339.3min écoulées | ETA ~13.1h
[optimizer] 1506/5000 | best=193.7753 | 339.4min écoulées | ETA ~13.1h
[optimizer] 1507/5000 | best=193.7753 | 340.0min écoulées | ETA ~13.1h
[optimizer] 1508/5000 | best=193.7753 | 340.1min écoulées | ETA ~13.1h
[optimizer] 1509/5000 | best=193.7753 | 340.2min écoulées | ETA ~13.1h
[optimizer] 1510/5000 | best=193.7753 | 340.3min écoulées | ETA ~13.1h
[optimizer] 1511/5000 | best=193.7753 | 340.7min écoulées | ETA ~13.1h
[optimizer] 1512/5000 | best=193.7753 | 340.9min écoulées | ETA ~13.1h
[optimizer] 1513/5000 | best=193.7753 | 341.2min écoulées | ETA ~13.1h
[optimizer] 1514/5000 | best=193.7753 | 341.3min écoulées | ETA ~13.1h
[optimizer] 1515/5000 | best=193.7753 | 341.4min écoulées | ETA ~13.1h
[optimizer] 1516/5000 | best=193.7753 | 341.6min écoulées | ETA ~13.1h
[optimizer] 1517/5000 | best=193.7753 | 341.9min écoulées | ETA ~13.1h
[optimizer] 1518/5000 | best=193.7753 | 342.3min écoulées | ETA ~13.1h
[optimizer] 1519/5000 | best=193.7753 | 342.7min écoulées | ETA ~13.1h
[optimizer] 1520/5000 | best=193.7753 | 342.9min écoulées | ETA ~13.1h
[optimizer] 1521/5000 | best=193.7753 | 343.0min écoulées | ETA ~13.1h
[optimizer] 1522/5000 | best=193.7753 | 343.6min écoulées | ETA ~13.1h
[optimizer] 1523/5000 | best=193.7753 | 343.7min écoulées | ETA ~13.1h
[optimizer] 1524/5000 | best=193.7753 | 343.8min écoulées | ETA ~13.1h
[optimizer] 1525/5000 | best=193.7753 | 343.9min écoulées | ETA ~13.1h
[optimizer] 1526/5000 | best=193.7753 | 344.3min écoulées | ETA ~13.1h
[optimizer] 1527/5000 | best=193.7753 | 344.3min écoulées | ETA ~13.1h
[optimizer] 1528/5000 | best=193.7753 | 344.6min écoulées | ETA ~13.1h
[optimizer] 1529/5000 | best=193.7753 | 344.9min écoulées | ETA ~13.0h
[optimizer] 1530/5000 | best=193.7753 | 344.9min écoulées | ETA ~13.0h
[optimizer] 1531/5000 | best=193.7753 | 345.3min écoulées | ETA ~13.0h
[optimizer] 1532/5000 | best=193.7753 | 345.4min écoulées | ETA ~13.0h
[optimizer] 1533/5000 | best=193.7753 | 346.0min écoulées | ETA ~13.0h
[optimizer] 1534/5000 | best=193.7753 | 346.0min écoulées | ETA ~13.0h
[optimizer] 1535/5000 | best=193.7753 | 346.1min écoulées | ETA ~13.0h
[optimizer] 1536/5000 | best=193.7753 | 346.3min écoulées | ETA ~13.0h
[optimizer] 1537/5000 | best=193.7753 | 346.4min écoulées | ETA ~13.0h
[optimizer] 1538/5000 | best=193.7753 | 346.8min écoulées | ETA ~13.0h
[optimizer] 1539/5000 | best=193.7753 | 346.9min écoulées | ETA ~13.0h
[optimizer] 1540/5000 | best=193.7753 | 346.9min écoulées | ETA ~13.0h
[optimizer] 1541/5000 | best=193.7753 | 347.0min écoulées | ETA ~13.0h
[optimizer] 1542/5000 | best=193.7753 | 347.6min écoulées | ETA ~13.0h
[optimizer] 1543/5000 | best=193.7753 | 347.7min écoulées | ETA ~13.0h
[optimizer] 1544/5000 | best=193.7753 | 347.7min écoulées | ETA ~13.0h
[optimizer] 1545/5000 | best=193.7753 | 348.0min écoulées | ETA ~13.0h
[optimizer] 1546/5000 | best=193.7753 | 348.4min écoulées | ETA ~13.0h
[optimizer] 1547/5000 | best=193.7753 | 348.5min écoulées | ETA ~13.0h
[optimizer] 1548/5000 | best=193.7753 | 348.6min écoulées | ETA ~13.0h
[optimizer] 1549/5000 | best=193.7753 | 348.9min écoulées | ETA ~13.0h
[optimizer] 1550/5000 | best=193.7753 | 349.3min écoulées | ETA ~13.0h
[optimizer] 1551/5000 | best=193.7753 | 349.3min écoulées | ETA ~12.9h
[optimizer] 1552/5000 | best=193.7753 | 349.4min écoulées | ETA ~12.9h
[optimizer] 1553/5000 | best=193.7753 | 349.4min écoulées | ETA ~12.9h
[optimizer] 1554/5000 | best=193.7753 | 350.1min écoulées | ETA ~12.9h
[optimizer] 1555/5000 | best=193.7753 | 350.2min écoulées | ETA ~12.9h
[optimizer] 1556/5000 | best=193.7753 | 350.4min écoulées | ETA ~12.9h
[optimizer] 1557/5000 | best=193.7753 | 350.5min écoulées | ETA ~12.9h
[optimizer] 1558/5000 | best=193.7753 | 350.8min écoulées | ETA ~12.9h
[optimizer] 1559/5000 | best=193.7753 | 351.1min écoulées | ETA ~12.9h
[optimizer] 1560/5000 | best=193.7753 | 351.3min écoulées | ETA ~12.9h
[optimizer] 1561/5000 | best=193.7753 | 351.6min écoulées | ETA ~12.9h
[optimizer] 1562/5000 | best=193.7753 | 351.7min écoulées | ETA ~12.9h
[optimizer] 1563/5000 | best=193.7753 | 351.8min écoulées | ETA ~12.9h
[optimizer] 1564/5000 | best=193.7753 | 352.0min écoulées | ETA ~12.9h
[optimizer] 1565/5000 | best=193.7753 | 352.3min écoulées | ETA ~12.9h
[optimizer] 1566/5000 | best=193.7753 | 352.6min écoulées | ETA ~12.9h
[optimizer] 1567/5000 | best=193.7753 | 352.7min écoulées | ETA ~12.9h
[optimizer] 1568/5000 | best=193.7753 | 353.0min écoulées | ETA ~12.9h
[optimizer] 1569/5000 | best=193.7753 | 353.1min écoulées | ETA ~12.9h
[optimizer] 1570/5000 | best=193.7753 | 353.1min écoulées | ETA ~12.9h
[optimizer] 1571/5000 | best=193.7753 | 353.2min écoulées | ETA ~12.9h
[optimizer] 1572/5000 | best=193.7753 | 353.4min écoulées | ETA ~12.8h
[optimizer] 1573/5000 | best=193.7753 | 353.9min écoulées | ETA ~12.9h
[optimizer] 1574/5000 | best=193.7753 | 354.3min écoulées | ETA ~12.9h
[optimizer] 1575/5000 | best=193.7753 | 354.3min écoulées | ETA ~12.8h
[optimizer] 1576/5000 | best=193.7753 | 354.5min écoulées | ETA ~12.8h
[optimizer] 1577/5000 | best=193.7753 | 354.8min écoulées | ETA ~12.8h
[optimizer] 1578/5000 | best=193.7753 | 355.3min écoulées | ETA ~12.8h
[optimizer] 1579/5000 | best=193.7753 | 355.3min écoulées | ETA ~12.8h
[optimizer] 1580/5000 | best=193.7753 | 355.4min écoulées | ETA ~12.8h
[optimizer] 1581/5000 | best=193.7753 | 355.6min écoulées | ETA ~12.8h
[optimizer] 1582/5000 | best=193.7753 | 355.7min écoulées | ETA ~12.8h
[optimizer] 1583/5000 | best=193.7753 | 356.0min écoulées | ETA ~12.8h
[optimizer] 1584/5000 | best=193.7753 | 356.0min écoulées | ETA ~12.8h
[optimizer] 1585/5000 | best=193.7753 | 356.6min écoulées | ETA ~12.8h
[optimizer] 1586/5000 | best=193.7753 | 356.8min écoulées | ETA ~12.8h
[optimizer] 1587/5000 | best=193.7753 | 356.8min écoulées | ETA ~12.8h
[optimizer] 1588/5000 | best=193.7753 | 356.9min écoulées | ETA ~12.8h
[optimizer] 1589/5000 | best=193.7753 | 357.3min écoulées | ETA ~12.8h
[optimizer] 1590/5000 | best=193.7753 | 357.7min écoulées | ETA ~12.8h
[optimizer] 1591/5000 | best=193.7753 | 357.8min écoulées | ETA ~12.8h
[optimizer] 1592/5000 | best=193.7753 | 357.8min écoulées | ETA ~12.8h
[optimizer] 1593/5000 | best=193.7753 | 358.0min écoulées | ETA ~12.8h
[optimizer] 1594/5000 | best=193.7753 | 358.2min écoulées | ETA ~12.8h
[optimizer] 1595/5000 | best=193.7753 | 358.7min écoulées | ETA ~12.8h
[optimizer] 1596/5000 | best=193.7753 | 358.8min écoulées | ETA ~12.8h
[optimizer] 1597/5000 | best=193.7753 | 359.0min écoulées | ETA ~12.8h
[optimizer] 1598/5000 | best=193.7753 | 359.2min écoulées | ETA ~12.7h
[optimizer] 1599/5000 | best=193.7753 | 359.2min écoulées | ETA ~12.7h
[optimizer] 1600/5000 | best=193.7753 | 359.3min écoulées | ETA ~12.7h
[optimizer] checkpoint sauvegardé (1600 trials)
[optimizer] 1601/5000 | best=193.7753 | 359.5min écoulées | ETA ~12.7h
[optimizer] 1602/5000 | best=193.7753 | 360.2min écoulées | ETA ~12.7h
[optimizer] 1603/5000 | best=193.7753 | 360.2min écoulées | ETA ~12.7h
[optimizer] 1604/5000 | best=193.7753 | 360.2min écoulées | ETA ~12.7h
[optimizer] 1605/5000 | best=193.7753 | 360.4min écoulées | ETA ~12.7h
[optimizer] 1606/5000 | best=193.7753 | 360.4min écoulées | ETA ~12.7h
[optimizer] 1607/5000 | best=193.7753 | 360.5min écoulées | ETA ~12.7h
[optimizer] 1608/5000 | best=193.7753 | 361.1min écoulées | ETA ~12.7h
[optimizer] 1609/5000 | best=193.7753 | 361.4min écoulées | ETA ~12.7h
[optimizer] 1610/5000 | best=193.7753 | 361.5min écoulées | ETA ~12.7h
[optimizer] 1611/5000 | best=193.7753 | 361.7min écoulées | ETA ~12.7h
[optimizer] 1612/5000 | best=193.7753 | 362.0min écoulées | ETA ~12.7h
[optimizer] 1613/5000 | best=193.7753 | 362.3min écoulées | ETA ~12.7h
[optimizer] 1614/5000 | best=193.7753 | 362.4min écoulées | ETA ~12.7h
[optimizer] 1615/5000 | best=193.7753 | 362.5min écoulées | ETA ~12.7h
[optimizer] 1616/5000 | best=193.7753 | 363.0min écoulées | ETA ~12.7h
[optimizer] 1617/5000 | best=193.7753 | 363.3min écoulées | ETA ~12.7h
[optimizer] 1618/5000 | best=193.7753 | 363.3min écoulées | ETA ~12.7h
[optimizer] 1619/5000 | best=193.7753 | 363.4min écoulées | ETA ~12.6h
[optimizer] 1620/5000 | best=193.7753 | 363.6min écoulées | ETA ~12.6h
[optimizer] 1621/5000 | best=193.7753 | 364.0min écoulées | ETA ~12.6h
[optimizer] 1622/5000 | best=193.7753 | 364.0min écoulées | ETA ~12.6h
[optimizer] 1623/5000 | best=193.7753 | 364.3min écoulées | ETA ~12.6h
[optimizer] 1624/5000 | best=193.7753 | 364.4min écoulées | ETA ~12.6h
[optimizer] 1625/5000 | best=193.7753 | 364.5min écoulées | ETA ~12.6h
[optimizer] 1626/5000 | best=193.7753 | 365.1min écoulées | ETA ~12.6h
[optimizer] 1627/5000 | best=193.7753 | 365.3min écoulées | ETA ~12.6h
[optimizer] 1628/5000 | best=193.7753 | 365.3min écoulées | ETA ~12.6h
[optimizer] 1629/5000 | best=193.7753 | 365.7min écoulées | ETA ~12.6h
[optimizer] 1630/5000 | best=193.7753 | 366.1min écoulées | ETA ~12.6h
[optimizer] 1631/5000 | best=193.7753 | 366.4min écoulées | ETA ~12.6h
[optimizer] 1632/5000 | best=193.7753 | 366.4min écoulées | ETA ~12.6h
[optimizer] 1633/5000 | best=193.7753 | 366.5min écoulées | ETA ~12.6h
[optimizer] 1634/5000 | best=193.7753 | 366.7min écoulées | ETA ~12.6h
[optimizer] 1635/5000 | best=193.7753 | 367.0min écoulées | ETA ~12.6h
[optimizer] 1636/5000 | best=193.7753 | 367.0min écoulées | ETA ~12.6h
[optimizer] 1637/5000 | best=193.7753 | 367.7min écoulées | ETA ~12.6h
[optimizer] 1638/5000 | best=193.7753 | 367.8min écoulées | ETA ~12.6h
[optimizer] 1639/5000 | best=193.7753 | 367.8min écoulées | ETA ~12.6h
[optimizer] 1640/5000 | best=193.7753 | 367.8min écoulées | ETA ~12.6h
[optimizer] 1641/5000 | best=193.7753 | 368.0min écoulées | ETA ~12.6h
[optimizer] 1642/5000 | best=193.7753 | 368.2min écoulées | ETA ~12.6h
[optimizer] 1643/5000 | best=193.7753 | 368.6min écoulées | ETA ~12.6h
[optimizer] 1644/5000 | best=193.7753 | 369.0min écoulées | ETA ~12.6h
[optimizer] 1645/5000 | best=193.7753 | 369.2min écoulées | ETA ~12.6h
[optimizer] 1646/5000 | best=193.7753 | 369.2min écoulées | ETA ~12.5h
[optimizer] 1647/5000 | best=193.7753 | 369.5min écoulées | ETA ~12.5h
[optimizer] 1648/5000 | best=193.7753 | 370.0min écoulées | ETA ~12.5h
[optimizer] 1649/5000 | best=193.7753 | 370.0min écoulées | ETA ~12.5h
[optimizer] 1650/5000 | best=193.7753 | 370.0min écoulées | ETA ~12.5h
[optimizer] 1651/5000 | best=193.7753 | 370.6min écoulées | ETA ~12.5h
[optimizer] 1652/5000 | best=193.7753 | 370.7min écoulées | ETA ~12.5h
[optimizer] 1653/5000 | best=193.7753 | 370.8min écoulées | ETA ~12.5h
[optimizer] 1654/5000 | best=193.7753 | 370.9min écoulées | ETA ~12.5h
[optimizer] 1655/5000 | best=193.7753 | 371.3min écoulées | ETA ~12.5h
[optimizer] 1656/5000 | best=193.7753 | 371.3min écoulées | ETA ~12.5h
[optimizer] 1657/5000 | best=193.7753 | 371.6min écoulées | ETA ~12.5h
[optimizer] 1658/5000 | best=193.7753 | 371.7min écoulées | ETA ~12.5h
[optimizer] 1659/5000 | best=193.7753 | 372.1min écoulées | ETA ~12.5h
[optimizer] 1660/5000 | best=193.7753 | 372.2min écoulées | ETA ~12.5h
[optimizer] 1661/5000 | best=193.7753 | 372.5min écoulées | ETA ~12.5h
[optimizer] 1662/5000 | best=193.7753 | 372.5min écoulées | ETA ~12.5h
[optimizer] 1663/5000 | best=193.7753 | 372.6min écoulées | ETA ~12.5h
[optimizer] 1664/5000 | best=193.7753 | 372.9min écoulées | ETA ~12.5h
[optimizer] 1665/5000 | best=193.7753 | 372.9min écoulées | ETA ~12.4h
[optimizer] 1666/5000 | best=193.7753 | 373.4min écoulées | ETA ~12.5h
[optimizer] 1667/5000 | best=193.7753 | 373.9min écoulées | ETA ~12.5h
[optimizer] 1668/5000 | best=193.7753 | 373.9min écoulées | ETA ~12.4h
[optimizer] 1669/5000 | best=193.7753 | 374.2min écoulées | ETA ~12.4h
[optimizer] 1670/5000 | best=193.7753 | 374.2min écoulées | ETA ~12.4h
[optimizer] 1671/5000 | best=193.7753 | 374.5min écoulées | ETA ~12.4h
[optimizer] 1672/5000 | best=193.7753 | 374.6min écoulées | ETA ~12.4h
[optimizer] 1673/5000 | best=193.7753 | 374.7min écoulées | ETA ~12.4h
[optimizer] 1674/5000 | best=193.7753 | 375.3min écoulées | ETA ~12.4h
[optimizer] 1675/5000 | best=193.7753 | 375.4min écoulées | ETA ~12.4h
[optimizer] 1676/5000 | best=193.7753 | 375.6min écoulées | ETA ~12.4h
[optimizer] 1677/5000 | best=193.7753 | 375.6min écoulées | ETA ~12.4h
[optimizer] 1678/5000 | best=193.7753 | 375.7min écoulées | ETA ~12.4h
[optimizer] 1679/5000 | best=193.7753 | 375.9min écoulées | ETA ~12.4h
[optimizer] 1680/5000 | best=193.7753 | 376.4min écoulées | ETA ~12.4h
[optimizer] 1681/5000 | best=193.7753 | 376.4min écoulées | ETA ~12.4h
[optimizer] 1682/5000 | best=193.7753 | 376.7min écoulées | ETA ~12.4h
[optimizer] 1683/5000 | best=193.7753 | 376.9min écoulées | ETA ~12.4h
[optimizer] 1684/5000 | best=193.7753 | 377.3min écoulées | ETA ~12.4h
[optimizer] 1685/5000 | best=193.7753 | 377.3min écoulées | ETA ~12.4h
[optimizer] 1686/5000 | best=194.9643 | 377.9min écoulées | ETA ~12.4h
[optimizer] 1687/5000 | best=194.9643 | 377.9min écoulées | ETA ~12.4h
[optimizer] 1688/5000 | best=194.9643 | 378.6min écoulées | ETA ~12.4h
[optimizer] 1689/5000 | best=194.9643 | 378.7min écoulées | ETA ~12.4h
[optimizer] 1690/5000 | best=194.9643 | 378.9min écoulées | ETA ~12.4h
[optimizer] 1691/5000 | best=194.9643 | 378.9min écoulées | ETA ~12.4h
[optimizer] 1692/5000 | best=194.9643 | 379.2min écoulées | ETA ~12.4h
[optimizer] 1693/5000 | best=194.9643 | 379.3min écoulées | ETA ~12.3h
[optimizer] 1694/5000 | best=194.9643 | 379.5min écoulées | ETA ~12.3h
[optimizer] 1695/5000 | best=194.9643 | 379.7min écoulées | ETA ~12.3h
[optimizer] 1696/5000 | best=194.9643 | 380.3min écoulées | ETA ~12.3h
[optimizer] 1697/5000 | best=194.9643 | 380.6min écoulées | ETA ~12.3h
[optimizer] 1698/5000 | best=194.9643 | 381.0min écoulées | ETA ~12.3h
[optimizer] 1699/5000 | best=194.9643 | 381.1min écoulées | ETA ~12.3h
[optimizer] 1700/5000 | best=194.9643 | 381.1min écoulées | ETA ~12.3h
[optimizer] checkpoint sauvegardé (1700 trials)
[optimizer] 1701/5000 | best=194.9643 | 381.2min écoulées | ETA ~12.3h
[optimizer] 1702/5000 | best=194.9643 | 381.3min écoulées | ETA ~12.3h
[optimizer] 1703/5000 | best=194.9643 | 381.8min écoulées | ETA ~12.3h
[optimizer] 1704/5000 | best=194.9643 | 381.9min écoulées | ETA ~12.3h
[optimizer] 1705/5000 | best=194.9643 | 382.6min écoulées | ETA ~12.3h
[optimizer] 1706/5000 | best=194.9643 | 382.7min écoulées | ETA ~12.3h
[optimizer] 1707/5000 | best=194.9643 | 382.7min écoulées | ETA ~12.3h
[optimizer] 1708/5000 | best=194.9643 | 382.9min écoulées | ETA ~12.3h
[optimizer] 1709/5000 | best=194.9643 | 383.1min écoulées | ETA ~12.3h
[optimizer] 1710/5000 | best=194.9643 | 383.3min écoulées | ETA ~12.3h
[optimizer] 1711/5000 | best=194.9643 | 383.6min écoulées | ETA ~12.3h
[optimizer] 1712/5000 | best=194.9643 | 383.8min écoulées | ETA ~12.3h
[optimizer] 1713/5000 | best=194.9643 | 384.0min écoulées | ETA ~12.3h
[optimizer] 1714/5000 | best=194.9643 | 384.3min écoulées | ETA ~12.3h
[optimizer] 1715/5000 | best=194.9643 | 384.8min écoulées | ETA ~12.3h
[optimizer] 1716/5000 | best=194.9643 | 384.9min écoulées | ETA ~12.3h
[optimizer] 1717/5000 | best=194.9643 | 385.0min écoulées | ETA ~12.3h
[optimizer] 1718/5000 | best=194.9643 | 385.1min écoulées | ETA ~12.3h
[optimizer] 1719/5000 | best=194.9643 | 385.5min écoulées | ETA ~12.3h
[optimizer] 1720/5000 | best=194.9643 | 385.5min écoulées | ETA ~12.3h
[optimizer] 1721/5000 | best=194.9643 | 385.8min écoulées | ETA ~12.3h
[optimizer] 1722/5000 | best=194.9643 | 385.8min écoulées | ETA ~12.2h
[optimizer] 1723/5000 | best=194.9643 | 386.0min écoulées | ETA ~12.2h
[optimizer] 1724/5000 | best=194.9643 | 386.5min écoulées | ETA ~12.2h
[optimizer] 1725/5000 | best=194.9643 | 387.1min écoulées | ETA ~12.3h
[optimizer] 1726/5000 | best=194.9643 | 387.1min écoulées | ETA ~12.2h
[optimizer] 1727/5000 | best=194.9643 | 387.2min écoulées | ETA ~12.2h
[optimizer] 1728/5000 | best=194.9643 | 387.2min écoulées | ETA ~12.2h
[optimizer] 1729/5000 | best=194.9643 | 387.7min écoulées | ETA ~12.2h
[optimizer] 1730/5000 | best=194.9643 | 388.0min écoulées | ETA ~12.2h
[optimizer] 1731/5000 | best=194.9643 | 388.2min écoulées | ETA ~12.2h
[optimizer] 1732/5000 | best=194.9643 | 388.3min écoulées | ETA ~12.2h
[optimizer] 1733/5000 | best=194.9643 | 388.4min écoulées | ETA ~12.2h
[optimizer] 1734/5000 | best=194.9643 | 388.4min écoulées | ETA ~12.2h
[optimizer] 1735/5000 | best=194.9643 | 388.7min écoulées | ETA ~12.2h
[optimizer] 1736/5000 | best=194.9643 | 388.8min écoulées | ETA ~12.2h
[optimizer] 1737/5000 | best=194.9643 | 389.1min écoulées | ETA ~12.2h
[optimizer] 1738/5000 | best=194.9643 | 389.3min écoulées | ETA ~12.2h
[optimizer] 1739/5000 | best=194.9643 | 389.3min écoulées | ETA ~12.2h
[optimizer] 1740/5000 | best=194.9643 | 389.7min écoulées | ETA ~12.2h
[optimizer] 1741/5000 | best=194.9643 | 389.7min écoulées | ETA ~12.2h
[optimizer] 1742/5000 | best=194.9643 | 389.9min écoulées | ETA ~12.2h
[optimizer] 1743/5000 | best=194.9643 | 390.4min écoulées | ETA ~12.2h
[optimizer] 1744/5000 | best=194.9643 | 390.7min écoulées | ETA ~12.2h
[optimizer] 1745/5000 | best=194.9643 | 390.8min écoulées | ETA ~12.2h
[optimizer] 1746/5000 | best=194.9643 | 391.1min écoulées | ETA ~12.1h
[optimizer] 1747/5000 | best=194.9643 | 391.3min écoulées | ETA ~12.1h
[optimizer] 1748/5000 | best=194.9643 | 391.3min écoulées | ETA ~12.1h
[optimizer] 1749/5000 | best=194.9643 | 392.0min écoulées | ETA ~12.1h
[optimizer] 1750/5000 | best=194.9643 | 392.1min écoulées | ETA ~12.1h
[optimizer] 1751/5000 | best=194.9643 | 392.2min écoulées | ETA ~12.1h
[optimizer] 1752/5000 | best=194.9643 | 392.5min écoulées | ETA ~12.1h
[optimizer] 1753/5000 | best=194.9643 | 392.6min écoulées | ETA ~12.1h
[optimizer] 1754/5000 | best=194.9643 | 392.9min écoulées | ETA ~12.1h
[optimizer] 1755/5000 | best=194.9643 | 393.3min écoulées | ETA ~12.1h
[optimizer] 1756/5000 | best=194.9643 | 393.3min écoulées | ETA ~12.1h
[optimizer] 1757/5000 | best=194.9643 | 394.1min écoulées | ETA ~12.1h
[optimizer] 1758/5000 | best=194.9643 | 394.3min écoulées | ETA ~12.1h
[optimizer] 1759/5000 | best=194.9643 | 394.4min écoulées | ETA ~12.1h
[optimizer] 1760/5000 | best=194.9643 | 394.5min écoulées | ETA ~12.1h
[optimizer] 1761/5000 | best=194.9643 | 394.7min écoulées | ETA ~12.1h
[optimizer] 1762/5000 | best=194.9643 | 394.8min écoulées | ETA ~12.1h
[optimizer] 1763/5000 | best=194.9643 | 395.1min écoulées | ETA ~12.1h
[optimizer] 1764/5000 | best=194.9643 | 395.4min écoulées | ETA ~12.1h
