TSV:	2026-01-31	16:00	premiership	Livingston (12) vs Motherwell (4)	Team2 scores (FT)	5.0	FORT PLUS [R:12-4]	1.17

TSV:	2026-01-31	20:30	super league switzerland	Grasshoppers (11) vs FC Lugano (2)	Team2 scores (FT)	5.0	FORT PLUS [R:11-2]	1.2

TSV:	2026-01-31	21:00	laliga	Elche (12) vs Barcelona (1)	Team2 scores (FT)	5.0	FORT PLUS [R:12-1]	—
