TSV:	2026-01-26	18:00	super lig	Eyüpspor (16) vs Beşiktaş (5)	HT+0.5	6.0	TRÈS FORT [R:16-5]	1.22

TSV:	2026-01-26	18:30	saudi arabia	Al-Nassr (2) vs Al Taawon (5)	HT+0.5	6.0	TRÈS FORT [R:2-5]	1.17

TSV:	2026-01-26	19:00	liga portugal 2	União de Leiria (6) vs Sporting CP B (3)	HT+0.5	5.0	FORT PLUS [R:6-3]	1.44

TSV:	2026-01-26	20:30	laliga2	AD Ceuta FC (10) vs Cultural Leonesa (18)	HT+0.5	8.0	MEGA EXPLOSION [R:10-18]	1.4

TSV:	2026-01-26	21:00	laliga	Girona (10) vs Getafe (17)	HT+0.5	8.0	MEGA EXPLOSION [R:10-17]	1.6
TSV:	2026-01-26	21:00	championship	Norwich (18) vs Coventry (1)	HT+0.5	5.0	FORT PLUS [R:18-1]	1.29

TSV:	2026-01-26	21:15	liga portugal	FC Porto (1) vs GIL Vicente (5)	HT+0.5	5.0	FORT PLUS [R:1-5]	1.36
