TSV:	2026-01-26	18:30	saudi arabia	Al-Ittihad FC (6) vs Al Okhdood (17)	Team1 scores (FT)	5.0	FORT PLUS [R:6-17]	—

TSV:	2026-01-26	21:00	laliga	Girona (10) vs Getafe (17)	Team1 scores (FT)	5.0	FORT PLUS [R:10-17]	1.36
