TSV:	2026-01-24	18:00	super league switzerland	FC Lugano (3) vs FC Winterthur (12)	Team1 wins (FT)	5.0	FORT PLUS [R:3-12]	1.33

TSV:	2026-01-24	20:00	eredivisie	PSV Eindhoven (1) vs NAC Breda (17)	Team1 wins (FT)	6.0	TRÈS FORT [R:1-17]	1.22
