TSV:	2026-01-24	15:30	bundesliga	FSV Mainz 05 (18) vs VfL Wolfsburg (12)	Team2 scores (FT)	5.0	FORT PLUS [R:18-12]	1.3

TSV:	2026-01-24	16:00	premier league	Burnley (19) vs Tottenham (14)	Team2 scores (FT)	5.0	FORT PLUS [R:19-14]	1.22

TSV:	2026-01-24	16:30	liga portugal 2	Leixoes (16) vs Benfica B (7)	Team2 scores (FT)	5.0	FORT PLUS [R:16-7]	1.29

TSV:	2026-01-24	18:15	cymru premier league	Colwyn Bay (6) vs GAP Connah S Quay FC (2)	Team2 scores (FT)	5.0	FORT PLUS [R:6-2]	—

TSV:	2026-01-24	18:30	bundesliga	Union Berlin (9) vs Borussia Dortmund (2)	Team2 scores (FT)	5.0	FORT PLUS [R:9-2]	1.22
