TSV:	2026-01-17	18:30	bundesliga	RB Leipzig (4) vs Bayern München (1)	HT+0.5	6.0	TRÈS FORT [R:4-1]	1.18

TSV:	2026-01-17	18:45	eredivisie	PEC Zwolle (11) vs AZ Alkmaar (6)	HT+0.5	8.0	MEGA EXPLOSION [R:11-6]	1.25

TSV:	2026-01-17	19:00	liga portugal 2	Benfica B (6) vs Chaves (5)	HT+0.5	8.0	MEGA EXPLOSION [R:6-5]	1.44
TSV:	2026-01-17	19:00	liga portugal	AVS (18) vs Arouca (15)	HT+0.5	7.0	EXPLOSION [R:18-15]	1.44

TSV:	2026-01-17	20:00	eredivisie	Excelsior (14) vs Telstar (15)	HT+0.5	7.0	EXPLOSION [R:14-15]	1.3
TSV:	2026-01-17	20:00	eredivisie	Fortuna Sittard (12) vs PSV Eindhoven (1)	HT+0.5	8.0	MEGA EXPLOSION [R:12-1]	1.22

TSV:	2026-01-17	20:45	serie a italia	Cagliari (15) vs Juventus (5)	HT+0.5	7.0	EXPLOSION [R:15-5]	1.36
TSV:	2026-01-17	20:45	pro league	Union St. Gilloise (—) vs KV Mechelen (—)	HT+0.5	6.0	TRÈS FORT [R:—-—]	1.3

TSV:	2026-01-17	21:00	laliga	Real Betis (6) vs Villarreal (3)	HT+0.5	7.0	EXPLOSION [R:6-3]	1.3
TSV:	2026-01-17	21:00	laliga2	Almeria (5) vs Deportivo La Coruna (4)	HT+0.5	6.0	TRÈS FORT [R:5-4]	1.3

TSV:	2026-01-17	21:30	liga portugal	Rio Ave (11) vs Benfica (3)	HT+0.5	8.0	MEGA EXPLOSION [R:11-3]	1.3
