TSV:	2026-04-09	02:00	liga pro ecuador	Universidad Catolica (4) vs Emelec (8)	Over 15 (FT)	7.0	EXPLOSION [R:4-8]	1.25

TSV:	2026-04-09	18:00	saudi arabia	Damac (15) vs Al-Qadisiyah FC (4)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:15-4]	1.17

TSV:	2026-04-09	19:00	super lig	Rizespor (12) vs Samsunspor (7)	Over 15 (FT)	7.0	EXPLOSION [R:12-7]	1.28

TSV:	2026-04-09	20:00	saudi arabia	Al-Ettifaq (7) vs Al Riyadh (16)	Over 15 (FT)	3.0	MOYEN PLUS [R:7-16]	1.22

TSV:	2026-04-09	21:00	uefa europa league	FC Porto (5) vs Nottingham Forest (13)	Over 15 (FT)	4.0	FORT [R:5-13]	1.38
TSV:	2026-04-09	21:00	uefa europa league	SC Freiburg (7) vs Celta Vigo (16)	Over 15 (FT)	8.0	MEGA EXPLOSION [R:7-16]	1.35
TSV:	2026-04-09	21:00	uefa europa league	Bologna (10) vs Aston Villa (2)	Over 15 (FT)	5.0	FORT PLUS [R:10-2]	1.33
