TSV: 2026-01-22	saudi arabia	Al Taawon	Al-Hazm	1436061	2-2	FT	1-0
TSV: 2026-01-22	saudi arabia	Al-Hilal Saudi FC	Al-Fayha	1436064	4-1	FT	2-1
TSV: 2026-01-22	saudi arabia	Al-Qadisiyah FC	Al-Ittihad FC	1436057	2-1	FT	1-1
TSV: 2026-01-22	uefa europa league	Bologna	Celtic	1451273	2-2	FT	0-2
TSV: 2026-01-22	uefa europa league	Brann	FC Midtjylland	1451271	3-3	FT	1-2
TSV: 2026-01-22	uefa europa league	BSC Young Boys	Lyon	1451269	0-1	FT	0-1
TSV: 2026-01-22	uefa europa league	Fenerbahçe	Aston Villa	1451268	0-1	FT	0-1
TSV: 2026-01-22	uefa europa league	Feyenoord	Sturm Graz	1451270	3-0	FT	1-0
TSV: 2026-01-22	uefa europa league	Malmo FF	FK Crvena Zvezda	1451267	0-1	FT	0-1
TSV: 2026-01-22	uefa europa league	PAOK	Real Betis	1451272	2-0	FT	0-0
TSV: 2026-01-22	uefa europa league	Plzen	FC Porto	1451275	1-1	FT	1-0
TSV: 2026-01-22	uefa europa league	SC Freiburg	Maccabi Tel Aviv	1451274	1-0	FT	0-0
TSV: 2026-01-22	uefa europa league	AS Roma	VfB Stuttgart	1451277	2-0	FT	1-0
TSV: 2026-01-22	uefa europa league	Celta Vigo	Lille	1451284	2-1	FT	1-0
TSV: 2026-01-22	uefa europa league	Dinamo Zagreb	FCSB	1451279	4-1	FT	2-1
TSV: 2026-01-22	uefa europa league	Ferencvarosi TC	Panathinaikos	1451283	1-1	FT	0-0
TSV: 2026-01-22	uefa europa league	Nice	GO Ahead Eagles	1451282	3-1	FT	2-0
TSV: 2026-01-22	uefa europa league	Rangers	Ludogorets	1451276	1-0	FT	1-0
TSV: 2026-01-22	uefa europa league	Red Bull Salzburg	FC Basel 1893	1451278	3-1	FT	3-0
TSV: 2026-01-22	uefa europa league	SC Braga	Nottingham Forest	1451280	1-0	FT	0-0
TSV: 2026-01-22	uefa europa league	Utrecht	Genk	1451281	0-2	FT	0-0
