variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
11765,2.4,1.4,None,15,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5603,0.0561,22.62,3.52,5.28,1.6848,0.0,34.0,3.44,1.6856,0.0,30.0,3.44,0.64,0.7109,0.6416,0.195,4.68,1.12,2.52,1.3666,0.63,0.0,1.12,1.3666,0.63,0.0,1.12,0,0.8758,1.0,0.0,3.1,0,3.1,1.2065,1.073,0.0,0,1.2065,1.073,0.0,0,0,0.9032,0.5385,0.0596,25.78,3.92,4.52,3.8257,0.0,36.0,3.5,3.1296,0.0,24.0,3.5,1.36,1.4864,0.3917,0.4125,1.74,1.06,0.62,0.9969,0.0,2.0,1.06,0.9969,0.0,2.0,1.06,0,0.596,0.3268,0.2017,3.96,2.32,1,1.082,0.0,4.0,2.32,1.0866,0.0,4.0,2.32,0.02,0.6013,9.4718,58
15543,2.4,2.0,0.7,18,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4489,0.1068,11.54,3.36,2.94,1.3165,0.0,42.0,3.12,1.4143,0.0,42.0,3.12,0.52,0.4218,0.87,0.1838,3,0.36,2.38,1.2993,1.026,0.0,0.36,1.2993,1.026,0.0,0.36,0,0.9106,0.12,0.3283,0.12,0,0.12,1.0244,1.0,0.0,0,1.0244,1.0,0.0,0,0,0.5482,0.438,0.0662,24.06,3.92,3.22,2.9365,0.0,44.0,3.5,3.1278,0.0,18.0,3.46,1.36,1.5153,0.2453,0.2361,2.8,1.88,0.64,0.9007,0.0,6.0,1.88,0.9007,0.0,6.0,1.88,0,0.4639,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,8.7665,40
16346,2.6,1.4,0.65,18,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5319,0.0791,15.58,2.12,2.84,1.5574,0.539,0.0,2.12,1.5739,0.539,0.0,2.12,0.16,0.9465,0.891,0.1629,2.98,0.36,2.58,1.3822,1.113,0.0,0.36,1.3822,1.113,0.0,0.36,0,0.9584,1.0,0.0,2.28,0,2.28,1.1134,1.073,0.0,0,1.1134,1.073,0.0,0,0,0.8567,0.4857,0.0574,23.86,3.6,2.98,3.9163,0.0,32.0,3.38,3.1221,0.0,28.0,3.38,1.3,1.4268,0.168,0.2264,2.28,1.76,0.42,0.9106,0.0,2.0,1.76,0.9106,0.0,2.0,1.76,0,0.4857,0.03,0.1199,1.26,1.2,0.06,0.9251,0.8,0.0,1.2,0.9251,0.8,0.0,1.2,0,0.4716,9.0273,45
14356,2.4,1.8,0.65,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5232,0.0609,15.62,3.64,3.46,1.1416,0.0,36.0,3.44,1.2199,0.0,36.0,3.44,0.5,0.4069,0.777,0.2827,2.72,0.56,2.02,1.2926,0.933,0.0,0.56,1.2926,0.933,0.0,0.56,0,0.8794,0.3,0.4629,0.3,0,0.3,1.0415,1.0,0.0,0,1.0415,1.0,0.0,0,0,0.6108,0.5115,0.0589,27.26,3.64,4.1,3.1084,0.0,32.0,3.6,3.1213,0.0,16.0,3.62,1.34,1.5541,0.1783,0.2201,2.58,1.98,0.48,0.8634,0.0,6.0,1.98,0.8634,0.0,6.0,1.98,0,0.4252,0.0633,0.1611,1.72,1.58,0.14,0.8914,0.533,0.0,1.58,0.8914,0.533,0.0,1.58,0,0.4647,8.4301,47
18352,2.6,1.8,0.7,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6374,0.0791,10.7,1.72,4.08,2.0695,0.92,0.0,1.72,2.1898,0.92,0.0,1.72,0.68,1.2861,0.3567,0.2673,1.86,1.02,0.84,1.1239,0.933,0.0,1.02,1.1239,0.933,0.0,1.02,0,0.669,0.12,0.3283,0.12,0,0.12,1.0244,1.0,0.0,0,1.0244,1.0,0.0,0,0,0.5482,0.5137,0.0544,27.64,3.74,4.08,3.6233,0.0,32.0,3.58,3.1146,0.0,20.0,3.6,1.38,1.5114,0.1903,0.2437,2.74,2.08,0.54,0.8353,0.0,6.0,2.06,0.8353,0.0,6.0,2.06,0,0.4147,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,9.288,40
15646,2.6,1.4,None,15,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5997,0.0795,19.74,2.44,4.08,2.4156,0.0,8.0,2.38,2.4282,0.0,6.0,2.38,0.84,1.334,0.498,0.2978,3.24,1.42,1.4,1.1757,0.0,2.0,1.42,1.1757,0.0,2.0,1.42,0,0.7172,1.0,0.0,3.14,0,3.14,1.2549,1.073,0.0,0,1.2549,1.073,0.0,0,0,0.9274,0.4538,0.071,21.78,3.94,2.7,3.2287,0.0,38.0,3.52,3.1121,0.0,28.0,3.54,1.38,1.4122,0.2633,0.3231,2,1.34,0.54,1.0032,0.533,0.0,1.34,1.0032,0.533,0.0,1.34,0,0.5806,0.201,0.2187,3.08,2.16,0.58,0.9671,0.0,10.0,2.16,0.9771,0.0,10.0,2.16,0.04,0.4488,9.9512,51
8524,2.2,1.4,0.65,15,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.525,0.0753,17.02,2.56,2.9,1.6895,0.0,10.0,2.5,1.8119,0.0,10.0,2.5,0.64,0.9635,0.738,0.2313,3.34,1.02,2.08,1.2514,0.0,2.0,1.02,1.2514,0.0,2.0,1.02,0,0.8271,1.0,0.0,2.76,0,2.76,1.1602,1.073,0.0,0,1.1602,1.073,0.0,0,0,0.8801,0.5377,0.0619,27.18,3.34,4.4,3.3592,0.0,18.0,3.22,3.1106,0.0,14.0,3.22,1.42,1.5766,0.1787,0.2281,2.7,2.06,0.48,0.8171,0.0,8.0,2.04,0.8171,0.0,8.0,2.04,0,0.3822,0.1933,0.246,2,1.46,0.46,0.974,0.533,0.0,1.46,0.974,0.533,0.0,1.46,0,0.545,9.1252,53
17436,2.6,1.6,0.7,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.6373,0.1006,10.24,1.78,3.48,1.9893,1.558,0.0,1.78,2.0806,1.558,0.0,1.78,0.44,1.2315,0.4133,0.2434,1.96,1,0.96,1.1471,0.933,0.0,1,1.1471,0.933,0.0,1,0,0.6975,0.12,0.3283,0.12,0,0.12,1.0244,1.0,0.0,0,1.0244,1.0,0.0,0,0,0.5482,0.3923,0.0692,23.06,4.36,2.52,2.4328,0.0,60.0,3.7,3.1104,0.0,28.0,3.76,1.24,1.3929,0.202,0.2238,2.94,2.2,0.56,0.7906,0.0,14.0,2.2,0.7906,0.0,14.0,2.2,0,0.3159,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,9.1531,36
18353,2.6,1.8,0.7,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6099,0.1036,10.4,1.72,2.64,2.199,1.686,0.0,1.72,2.3134,1.686,0.0,1.72,0.7,1.3397,0.565,0.0971,2.52,1.06,1.46,1.2207,1.15,0.0,1.06,1.2207,1.15,0.0,1.06,0,0.7798,0.12,0.3283,0.12,0,0.12,1.0244,1.0,0.0,0,1.0244,1.0,0.0,0,0,0.5482,0.5152,0.0517,27.6,3.74,4.02,3.1216,0.0,32.0,3.64,3.1053,0.0,12.0,3.64,1.42,1.5872,0.3087,0.2508,3,1.84,0.7,1.0167,0.0,4.0,1.82,1.0167,0.0,4.0,1.82,0,0.561,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,9.6805,42
19163,2.6,2.0,0.65,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5104,0.091,13.4,2.84,2.5,1.7329,0.0,18.0,2.74,1.7441,0.0,18.0,2.74,0.54,0.8452,0.9867,0.066,2.74,0.04,2.7,1.3825,1.113,0.0,0.04,1.3825,1.113,0.0,0.04,0,0.9873,0.34,0.4785,0.34,0,0.34,1.0473,1.0,0.0,0,1.0473,1.0,0.0,0,0,0.6256,0.4732,0.0594,24.5,3.72,3.06,3.7551,0.0,38.0,3.36,3.1043,0.0,32.0,3.36,1.4,1.3741,0.188,0.1931,2.78,2.02,0.56,0.8893,0.0,6.0,2.02,0.8893,0.0,6.0,2.02,0,0.441,0.0,0.0,2.3,2.3,0,0.7199,0.533,0.0,2.3,0.7199,0.533,0.0,2.3,0,0.3599,8.8874,43
13483,2.4,1.6,0.7,12,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5624,0.1041,10.84,1.86,2.98,1.6034,0.0,8.0,1.84,1.6363,0.0,8.0,1.84,0.18,0.9069,0.915,0.1393,3.12,0.28,2.58,1.3331,1.129,0.0,0.28,1.3331,1.129,0.0,0.28,0,0.941,0.08,0.274,0.08,0,0.08,1.0162,1.0,0.0,0,1.0162,1.0,0.0,0,0,0.5321,0.5222,0.0534,25.02,3.58,3.56,3.3541,0.0,28.0,3.38,3.1003,0.0,22.0,3.36,1.32,1.4868,0.2277,0.221,3.1,2.16,0.68,0.9225,0.0,8.0,2.14,0.9225,0.0,8.0,2.14,0,0.4496,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,9.0084,41
16453,2.6,1.4,0.7,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6582,0.0788,11.3,1.54,3.94,1.6317,1.028,0.0,1.54,1.662,1.028,0.0,1.54,0.18,1.0285,0.37,0.2504,1.82,1,0.82,1.1278,0.933,0.0,1,1.1278,0.933,0.0,1,0,0.6749,1.0,0.0,1.06,0,1.06,1.0395,1.027,0.0,0,1.0395,1.027,0.0,0,0,0.8197,0.4779,0.0591,23.22,3.56,3.28,3.4626,0.0,36.0,3.32,3.0985,0.0,24.0,3.32,1.28,1.4526,0.2147,0.2175,2.88,2.1,0.6,0.8502,0.0,8.0,2.08,0.8502,0.0,8.0,2.08,0,0.4095,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,8.778,38
13329,2.4,1.6,0.65,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4695,0.0643,17.5,3.9,2.64,1.2484,0.0,44.0,3.36,1.2708,0.0,44.0,3.36,0.48,0.3362,0.798,0.2712,2.44,0.48,1.78,1.2618,1.0,0.0,0.48,1.2618,1.0,0.0,0.48,0,0.8703,1.0,0.0,1.28,0,1.28,1.0842,1.045,0.0,0,1.0842,1.045,0.0,0,0,0.8421,0.4707,0.0667,26.2,4.18,4,2.82,0.0,54.0,3.86,3.0969,0.0,20.0,3.8,1.36,1.4897,0.1972,0.2196,3.02,2.16,0.62,0.8433,0.0,8.0,2.16,0.8477,0.0,8.0,2.16,0.02,0.403,0.0,0.0,2.42,2.42,0,0.6772,0.0,4.0,2.42,0.6772,0.0,4.0,2.42,0,0.2986,8.2386,51
12458,2.4,1.4,0.65,18,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4939,0.07,18.3,3.56,2.72,1.1682,0.0,32.0,3.5,1.1395,0.0,32.0,3.5,0.42,0.3979,0.856,0.1668,3.36,0.52,2.78,1.384,1.167,0.0,0.52,1.384,1.167,0.0,0.52,0,0.9488,1.0,0.0,2.28,0,2.28,1.113,1.073,0.0,0,1.113,1.073,0.0,0,0,0.8565,0.5021,0.0589,24,3.34,3.02,3.8035,0.0,26.0,3.02,3.0933,0.0,24.0,3.02,1.34,1.4573,0.1807,0.2205,2.68,2.02,0.52,0.8175,0.0,10.0,2,0.8175,0.0,10.0,2,0,0.363,0.05,0.1552,1.44,1.32,0.12,0.932,0.533,0.0,1.32,0.932,0.533,0.0,1.32,0,0.481,8.4793,50
