variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
17643,2.6,1.8,None,18,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5486,0.0765,17.62,2.42,3.68,3.3636,0.0,4.0,2.42,3.1658,0.0,2.0,2.42,1.12,1.7275,0.6353,0.3185,2.92,1.02,1.68,1.2738,0.533,0.0,1.02,1.2738,0.533,0.0,1.02,0,0.8275,0.6,0.4949,0.84,0,0.84,1.1281,1.0,0.0,0,1.1281,1.0,0.0,0,0,0.7441,0.4407,0.0739,21.82,4.58,2.86,3.0779,0.0,46.0,3.66,2.8701,0.0,26.0,3.66,1.14,1.3073,0.2867,0.3512,1.88,1.26,0.58,0.9484,0.0,4.0,1.26,0.9484,0.0,4.0,1.26,0,0.5202,0.2263,0.2568,2.6,1.76,0.58,1.0149,0.0,4.0,1.76,1.0149,0.0,4.0,1.76,0,0.5353,10.4011,43
16842,2.6,1.6,0.5,18,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5917,0.0771,18.8,2.54,4.18,3.446,0.0,6.0,2.52,3.1581,0.0,2.0,2.5,1.16,1.7366,0.5873,0.2753,2.96,1.1,1.54,1.261,0.0,2.0,1.1,1.261,0.0,2.0,1.1,0,0.7867,1.0,0.0,1.9,0,1.9,1.183,1.045,0.0,0,1.183,1.045,0.0,0,0,0.8915,0.3946,0.0807,22.44,5.6,2.92,1.0812,0.0,74.0,4.08,1.9252,0.0,46.0,4.14,0.86,0.621,0.235,0.3029,1.88,1.3,0.48,1.0198,0.533,0.0,1.3,1.0244,0.533,0.0,1.3,0.02,0.5827,0.232,0.1823,3.86,2.3,0.76,1.094,0.0,12.0,2.3,1.1187,0.0,12.0,2.3,0.08,0.509,9.6704,47
18087,2.6,1.8,0.6,15,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5669,0.0936,18.04,2.56,4.2,3.3432,0.0,10.0,2.52,3.1577,0.0,4.0,2.52,1.1,1.7089,0.5227,0.2821,2.96,1.12,1.34,1.2646,0.0,2.0,1.12,1.2646,0.0,2.0,1.12,0,0.7691,0.46,0.5035,0.62,0,0.62,1.0978,1.0,0.0,0,1.0978,1.0,0.0,0,0,0.6869,0.3587,0.084,19.08,4.46,2.06,1.6814,0.0,60.0,3.78,2.0273,0.0,40.0,3.76,0.84,0.7213,0.288,0.3454,1.84,1.12,0.56,1.0041,0.0,2.0,1.12,1.0041,0.0,2.0,1.12,0,0.5685,0.2573,0.2381,3.02,1.98,0.68,1.0481,0.0,4.0,1.96,1.0481,0.0,4.0,1.96,0,0.5612,9.5996,43
19105,2.6,2.0,0.6,18,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5105,0.0906,16.94,2.66,3.08,3.1276,0.0,14.0,2.58,3.1482,0.0,4.0,2.62,1.1,1.6872,0.5973,0.2434,3.04,1.16,1.52,1.2394,0.0,4.0,1.16,1.2394,0.0,4.0,1.16,0,0.7589,0.64,0.4849,0.8,0,0.8,1.1219,1.0,0.0,0,1.1219,1.0,0.0,0,0,0.753,0.3521,0.0856,19.68,5.02,2.04,1.2211,0.0,72.0,3.98,1.51,0.0,56.0,3.92,0.62,0.3006,0.1943,0.334,1.74,1.24,0.4,0.97,0.533,0.0,1.24,0.97,0.533,0.0,1.24,0,0.5433,0.237,0.2543,2.72,1.9,0.66,1.0257,0.0,6.0,1.9,1.0301,0.0,6.0,1.9,0.02,0.5261,9.0196,41
18990,2.6,2.0,0.6,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5209,0.0707,19.18,2.64,3.28,3.3287,0.0,18.0,2.58,3.1445,0.0,10.0,2.58,1.18,1.6285,0.8603,0.1717,3.08,0.46,2.34,1.3105,0.962,0.0,0.46,1.3105,0.962,0.0,0.46,0,0.9133,0.5,0.5051,0.7,0,0.7,1.1023,1.0,0.0,0,1.1023,1.0,0.0,0,0,0.7012,0.4011,0.0695,24.22,4.94,2.46,1.3613,0.0,76.0,3.96,2.0502,0.0,40.0,3.92,0.94,0.7454,0.1993,0.3077,1.72,1.24,0.4,0.9665,0.0,2.0,1.24,0.9665,0.0,2.0,1.24,0,0.523,0.3089,0.2116,4.04,2.22,1,0.984,0.0,4.0,2.22,0.9935,0.0,4.0,2.22,0.04,0.5494,9.5675,51
19098,2.6,2.0,0.6,18,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5098,0.0634,18.36,2.52,2.94,3.3154,0.0,10.0,2.5,3.1431,0.0,0.0,2.52,1.12,1.7245,0.5577,0.323,2.64,0.98,1.4,1.247,0.8,0.0,0.98,1.247,0.8,0.0,0.98,0,0.7908,0.64,0.4849,0.9,0,0.9,1.1422,1.0,0.0,0,1.1422,1.0,0.0,0,0,0.7631,0.4135,0.0686,22.32,4.62,2.56,2.5202,0.0,62.0,3.78,2.4916,0.0,44.0,3.8,1.08,0.9299,0.3647,0.4255,1.52,0.92,0.6,0.9932,0.0,2.0,0.92,0.9932,0.0,2.0,0.92,0,0.586,0.234,0.1971,3.34,2.18,0.72,0.941,0.0,10.0,2.18,0.941,0.0,10.0,2.18,0,0.4407,9.9581,46
19102,2.6,2.0,0.6,18,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5321,0.0815,17.5,2.26,3.06,3.4072,0.0,2.0,2.26,3.1427,0.0,2.0,2.26,1.16,1.711,0.515,0.3179,2.9,1.12,1.22,1.2294,0.533,0.0,1.12,1.2294,0.533,0.0,1.12,0,0.7692,0.7,0.4629,1.04,0,1.04,1.1512,1.0,0.0,0,1.1512,1.0,0.0,0,0,0.7856,0.4323,0.0804,22.02,4.4,2.74,2.8446,0.0,52.0,3.58,2.6536,0.0,40.0,3.58,1.1,1.0565,0.2517,0.3403,1.56,1.06,0.48,1.0055,0.533,0.0,1.06,1.0055,0.533,0.0,1.06,0,0.5783,0.1813,0.2051,2.74,2.04,0.54,0.9015,0.0,6.0,2.02,0.9015,0.0,6.0,2.02,0,0.4451,10.0839,45
19509,2.6,1.6,0.6,12,4,1,3,0.6,True,10,False,0.0,TEAM,TEAM,5,5,0.5838,0.0469,22.24,2.34,3.8,3.4275,2.01,0.0,2.34,3.1378,2.212,0.0,2.34,1.1,1.744,0.6713,0.0984,5.24,1.76,2,1.5057,0.589,0.0,1.76,1.5102,0.589,0.0,1.76,0.02,0.9565,1.0,0.0,1.74,0,1.74,1.1375,1.045,0.0,0,1.1375,1.045,0.0,0,0,0.8687,0.3983,0.0761,23.9,5.04,2.48,2.9,0.0,66.0,3.84,2.6303,0.0,44.0,3.76,1.08,0.9946,0.1737,0.3013,1.76,1.3,0.4,0.9103,0.0,4.0,1.28,0.9103,0.0,4.0,1.28,0,0.4673,0.258,0.1968,3.94,2.58,0.92,0.8933,0.0,14.0,2.56,0.9072,0.0,14.0,2.56,0.06,0.391,10.2333,55
19588,2.6,1.8,0.5,12,4,2,7,0.4,False,5,True,0.1,TEAM,TEAM,5,5,0.5807,0.0723,18.18,2.46,4.52,3.3907,0.0,2.0,2.44,3.1368,0.0,0.0,2.42,1.1,1.7426,0.5117,0.2478,2.82,1.18,1.3,1.2243,0.533,0.0,1.18,1.2243,0.533,0.0,1.18,0,0.7657,0.74,0.4431,0.92,0,0.92,1.1414,1.0,0.0,0,1.1414,1.0,0.0,0,0,0.7927,0.3179,0.093,18.86,6.38,2.18,0.2447,0.0,84.0,4.26,1.4515,0.0,48.0,4.24,0.58,0.3411,0.29,0.3504,2.16,1.46,0.58,0.942,0.0,6.0,1.46,0.942,0.0,6.0,1.46,0,0.498,0.163,0.1868,3.68,2.56,0.52,0.8276,0.0,16.0,2.52,0.8476,0.0,16.0,2.52,0.06,0.3127,8.7436,43
18726,2.6,2.0,0.5,15,4,1,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5362,0.0905,18.12,2.56,3.18,3.4742,0.0,10.0,2.46,3.1367,0.0,8.0,2.46,1.2,1.6492,0.5693,0.3143,2.7,0.98,1.44,1.2692,0.8,0.0,0.98,1.2733,0.8,0.0,0.98,0.02,0.8074,0.76,0.4314,1,0,1,1.1577,1.0,0.0,0,1.1577,1.0,0.0,0,0,0.8068,0.3213,0.08,18.44,5.9,2.12,0.6125,0.0,80.0,4.14,1.3364,0.0,48.0,4.1,0.58,0.2846,0.2183,0.3337,1.48,1.06,0.36,0.973,0.0,2.0,1.06,0.973,0.0,2.0,1.06,0,0.532,0.2117,0.2104,3.62,2.56,0.64,0.8741,0.0,18.0,2.44,0.8854,0.0,18.0,2.44,0.04,0.3262,8.7625,43
19111,2.6,2.0,0.6,18,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5286,0.0664,18.36,2.22,3.24,3.4004,0.0,4.0,2.22,3.1359,0.0,4.0,2.22,1.14,1.6865,0.6137,0.2443,3.16,1.12,1.6,1.2937,0.533,0.0,1.12,1.2937,0.533,0.0,1.12,0,0.831,0.68,0.4712,0.76,0,0.76,1.108,1.0,0.0,0,1.108,1.0,0.0,0,0,0.758,0.4006,0.0709,22.62,5,2.6,2.1717,0.0,66.0,3.88,2.1843,0.0,48.0,3.9,0.92,0.7323,0.205,0.3287,1.52,1.08,0.42,0.9676,0.533,0.0,1.08,0.9676,0.533,0.0,1.08,0,0.5453,0.2257,0.2387,2.62,1.9,0.6,0.966,0.0,8.0,1.88,0.9702,0.0,8.0,1.88,0.02,0.4728,9.6597,46
18622,2.6,2.0,None,18,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.533,0.068,19.9,2.24,3.42,3.4663,0.0,4.0,2.24,3.1346,0.0,4.0,2.24,1.2,1.6872,0.5063,0.307,2.6,1.14,1.24,1.1787,0.533,0.0,1.14,1.1787,0.533,0.0,1.14,0,0.7412,0.54,0.5035,0.7,0,0.7,1.1112,1.0,0.0,0,1.1112,1.0,0.0,0,0,0.7176,0.4372,0.0827,23.64,4.84,3.14,2.2139,0.0,64.0,3.7,2.2022,0.0,48.0,3.7,0.9,0.7523,0.275,0.3792,1.76,1.18,0.56,0.9559,0.533,0.0,1.18,0.9559,0.533,0.0,1.18,0,0.5605,0.2063,0.2142,3.5,2.46,0.7,0.8443,0.0,14.0,2.46,0.8468,0.0,14.0,2.46,0.02,0.3453,9.4294,48
17061,2.6,1.6,0.6,12,4,2,7,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.58,0.0734,18.44,2.44,4.16,3.4407,0.0,4.0,2.44,3.1293,0.0,4.0,2.44,1.06,1.6986,0.5743,0.2835,2.86,1.08,1.38,1.2552,0.533,0.0,1.08,1.2552,0.533,0.0,1.08,0,0.7999,1.0,0.0,1.9,0,1.9,1.1903,1.045,0.0,0,1.1903,1.045,0.0,0,0,0.8951,0.3616,0.0804,19.28,4.48,1.94,1.7588,0.0,54.0,3.78,2.265,0.0,34.0,3.8,1.02,0.901,0.228,0.3296,1.54,1,0.46,1.0001,0.533,0.0,1,1.0001,0.533,0.0,1,0,0.5685,0.232,0.2073,2.94,2.02,0.68,1.0422,0.0,6.0,2.02,1.0479,0.0,6.0,2.02,0.02,0.5335,9.8878,43
17703,2.6,1.8,0.5,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5801,0.0667,20.78,2.42,4.84,3.3289,0.0,8.0,2.42,3.1283,0.0,2.0,2.38,1.16,1.7182,0.7713,0.2134,3.14,0.76,1.86,1.2771,0.576,0.0,0.76,1.2771,0.576,0.0,0.76,0,0.8699,0.64,0.4849,0.88,0,0.88,1.1342,1.0,0.0,0,1.1342,1.0,0.0,0,0,0.7591,0.4225,0.069,25.42,5.92,4,0.5692,0.0,92.0,4.1,2.1146,0.0,34.0,4.12,1.02,0.844,0.3387,0.3847,1.76,1.02,0.62,1.0477,0.533,0.0,1.02,1.0477,0.533,0.0,1.02,0,0.6255,0.2408,0.1809,3.98,2.32,0.76,1.0085,0.0,14.0,2.26,1.0272,0.0,14.0,2.26,0.06,0.4458,9.7291,52
18027,2.6,1.8,0.6,12,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5775,0.0645,20.92,2.5,4.56,3.3282,0.0,10.0,2.46,3.1275,0.0,2.0,2.48,1.14,1.717,0.7904,0.2155,3.22,0.64,2.06,1.2889,0.863,0.0,0.64,1.2889,0.863,0.0,0.64,0,0.8816,0.5,0.5051,0.66,0,0.66,1.0964,1.0,0.0,0,1.0964,1.0,0.0,0,0,0.6982,0.441,0.0675,26.02,5.14,4.02,3.0197,0.0,56.0,4,3.0619,0.0,32.0,3.92,1.32,1.3433,0.251,0.3454,2.1,1.5,0.48,0.9253,0.0,6.0,1.48,0.9253,0.0,6.0,1.48,0,0.478,0.3386,0.1771,4.12,2.38,1.12,1.0186,0.0,10.0,2.36,1.0376,0.0,10.0,2.36,0.06,0.5204,10.5376,55
16680,2.6,1.6,None,18,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5762,0.0655,19.04,2.66,4.1,3.3347,0.0,10.0,2.64,3.127,0.0,6.0,2.62,1.2,1.6764,0.5753,0.3084,2.44,0.9,1.32,1.212,0.533,0.0,0.9,1.212,0.533,0.0,0.9,0,0.7786,1.0,0.0,1.84,0,1.84,1.1698,1.045,0.0,0,1.1698,1.045,0.0,0,0,0.8849,0.431,0.09,22.82,4.38,2.66,2.9589,0.0,60.0,3.74,2.7909,0.0,38.0,3.74,1.26,1.1448,0.273,0.3748,1.86,1.3,0.48,0.9888,0.0,2.0,1.3,0.9888,0.0,2.0,1.3,0,0.5563,0.1957,0.2128,2.82,2.14,0.58,0.9014,0.0,10.0,2.12,0.9014,0.0,10.0,2.12,0,0.4094,10.1899,47
18666,2.6,2.0,0.5,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.525,0.0667,19.02,2.46,3.42,3.5237,0.0,12.0,2.42,3.1254,0.0,10.0,2.42,1.1,1.6202,0.7737,0.2109,3.24,0.68,2.18,1.2504,0.637,0.0,0.68,1.2504,0.637,0.0,0.68,0,0.8573,0.62,0.4903,0.74,0,0.74,1.1058,1.0,0.0,0,1.1058,1.0,0.0,0,0,0.7389,0.3413,0.0681,22.7,7.04,2.82,0.0,0.0,94.0,4.4,1.2464,0.0,52.0,4.42,0.62,0.2056,0.33,0.3571,1.68,0.94,0.64,1.0445,0.533,0.0,0.94,1.0445,0.533,0.0,0.94,0,0.6212,0.1442,0.1776,3.3,2.52,0.5,0.7841,0.0,12.0,2.46,0.7841,0.0,12.0,2.46,0,0.3153,8.5566,48
19625,2.4,1.4,None,18,4,2,3,0.4,True,20,False,0.0,HYBRID,TEAM,5,5,0.5776,0.0478,23.9,2.62,5.1,3.4603,0.0,0.0,2.62,3.1253,0.0,0.0,2.62,1,1.7359,0.532,0.3634,2.06,0.86,0.94,1.1316,0.533,0.0,0.86,1.1316,0.533,0.0,0.86,0,0.7254,1.0,0.0,3.98,0,3.98,1.3381,1.197,0.0,0,1.3381,1.197,0.0,0,0,0.969,0.4742,0.0721,25.44,5.16,4.3,1.4499,0.0,72.0,3.98,2.0938,0.0,42.0,4,0.98,0.7692,0.324,0.3708,2.16,1.4,0.64,0.9204,0.0,8.0,1.38,0.9204,0.0,8.0,1.38,0,0.4774,0.3085,0.2051,4.02,2.18,1.06,1.0373,0.0,4.0,2.18,1.0373,0.0,4.0,2.18,0,0.5712,9.6465,59
16776,2.6,1.6,0.5,15,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5837,0.0532,20.24,2.36,3.92,3.3562,0.0,0.0,2.36,3.1238,0.0,0.0,2.36,1.16,1.737,0.583,0.3138,2.84,1.06,1.5,1.2535,0.533,0.0,1.06,1.2535,0.533,0.0,1.06,0,0.8016,1.0,0.0,1.86,0,1.86,1.1379,1.045,0.0,0,1.1379,1.045,0.0,0,0,0.8689,0.3848,0.0845,20.78,5.4,2.72,0.9103,0.0,76.0,4.06,1.791,0.0,48.0,4.02,0.84,0.5309,0.3333,0.397,1.4,0.84,0.48,1.0197,0.0,2.0,0.84,1.0197,0.0,2.0,0.84,0,0.5898,0.2353,0.2027,3.36,2.36,0.72,0.8959,0.0,14.0,2.3,0.9005,0.0,14.0,2.3,0.02,0.3808,9.2264,47
18021,2.6,1.8,0.6,12,4,1,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5514,0.0731,18.38,2.56,3.76,3.3077,0.0,10.0,2.5,3.1203,0.0,4.0,2.54,1.06,1.6856,0.532,0.2635,2.7,1.06,1.34,1.236,0.533,0.0,1.06,1.236,0.533,0.0,1.06,0,0.7776,0.64,0.4849,0.8,0,0.8,1.1167,1.0,0.0,0,1.1167,1.0,0.0,0,0,0.7504,0.4186,0.0707,22.86,4.84,2.58,2.1083,0.0,64.0,3.96,2.5862,0.0,32.0,3.86,1.12,1.0987,0.24,0.3629,1.32,0.9,0.36,0.9722,0.533,0.0,0.9,0.9722,0.533,0.0,0.9,0,0.5581,0.204,0.2011,3,2.04,0.64,0.9782,0.0,8.0,2.04,0.9782,0.0,8.0,2.04,0,0.4703,10.0096,46
18678,2.6,2.0,0.5,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5104,0.0656,18.3,2.82,3.06,3.2929,0.0,12.0,2.8,3.1201,0.0,4.0,2.78,1.2,1.6732,0.6107,0.273,3.04,1.08,1.54,1.3144,0.93,0.0,1.08,1.3144,0.93,0.0,1.08,0,0.8404,0.72,0.4536,1.04,0,1.04,1.1528,1.0,0.0,0,1.1528,1.0,0.0,0,0,0.7924,0.3625,0.0701,22.24,6.14,2.66,0.5895,0.0,86.0,4.14,1.5147,0.0,58.0,4.12,0.68,0.2861,0.305,0.3889,1.74,1.06,0.58,1.0131,0.533,0.0,1.06,1.0131,0.533,0.0,1.06,0,0.598,0.268,0.2033,3.82,2.08,0.76,1.0804,0.0,12.0,2.02,1.0894,0.0,12.0,2.02,0.02,0.5051,9.2045,48
17760,2.6,1.8,0.5,15,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5473,0.0794,18.5,2.8,4.08,3.2981,0.0,12.0,2.7,3.1142,0.0,4.0,2.7,1.16,1.6813,0.5187,0.3249,2.64,1.04,1.36,1.2073,0.533,0.0,1.04,1.2073,0.533,0.0,1.04,0,0.7593,0.72,0.4536,1.02,0,1.02,1.15,1.0,0.0,0,1.15,1.0,0.0,0,0,0.791,0.3772,0.0743,22.02,5.28,2.78,0.9803,0.0,78.0,4.1,1.666,0.0,48.0,4.12,0.78,0.4662,0.2713,0.3193,2.22,1.54,0.58,0.9349,0.0,6.0,1.52,0.9349,0.0,6.0,1.52,0,0.4888,0.2388,0.1981,4.08,2.52,0.76,0.9713,0.0,16.0,2.46,0.9721,0.0,16.0,2.46,0.04,0.3977,9.0445,49
17818,2.6,1.8,0.5,18,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5644,0.077,17.96,2.5,3.92,3.4308,0.0,6.0,2.48,3.111,0.0,4.0,2.48,1.06,1.6848,0.5667,0.3456,2.82,1,1.36,1.1947,0.8,0.0,1,1.1947,0.8,0.0,1,0,0.7674,0.7,0.4629,0.86,0,0.86,1.1262,1.0,0.0,0,1.1262,1.0,0.0,0,0,0.7731,0.3147,0.0926,18.72,6.16,2.12,0.6042,0.0,82.0,4.2,1.0555,0.0,64.0,4.18,0.48,-0.0178,0.3083,0.3431,2.04,1.36,0.56,0.9761,0.0,6.0,1.36,0.9761,0.0,6.0,1.36,0,0.5205,0.2193,0.2143,3.38,2.16,0.68,0.9997,0.0,6.0,2.14,1.011,0.0,6.0,2.14,0.04,0.5113,8.4745,42
18504,2.6,2.0,None,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5345,0.0723,19.14,2.56,3.46,3.2854,0.0,12.0,2.56,3.1054,0.0,6.0,2.52,1.18,1.653,0.8303,0.2094,2.96,0.56,2,1.2722,0.863,0.0,0.56,1.2722,0.863,0.0,0.56,0,0.8852,0.48,0.5047,0.56,0,0.56,1.0809,1.0,0.0,0,1.0809,1.0,0.0,0,0,0.6845,0.391,0.081,24.72,5.38,2.62,1.9324,0.0,72.0,3.92,2.0899,0.0,46.0,3.94,1,0.7023,0.316,0.3873,1.62,0.96,0.58,1.039,0.672,0.0,0.96,1.039,0.672,0.0,0.96,0,0.6143,0.3456,0.2111,4.1,2.3,1.12,1.0773,0.0,6.0,2.3,1.0896,0.0,6.0,2.3,0.06,0.5885,9.677,50
18729,2.6,2.0,0.5,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.5189,0.0711,19.22,2.72,3.48,3.2209,0.0,18.0,2.68,3.1032,0.0,8.0,2.64,1.14,1.6273,0.475,0.3788,2.5,1.16,1.2,1.1134,0.0,4.0,1.16,1.1134,0.0,4.0,1.16,0,0.6592,0.52,0.5047,0.7,0,0.7,1.1011,1.0,0.0,0,1.1011,1.0,0.0,0,0,0.7066,0.3949,0.0581,24,5.7,3,1.1665,0.0,80.0,4.02,2.1679,0.0,46.0,4.06,0.92,0.7424,0.3443,0.3972,1.94,1.22,0.64,1.0297,0.0,2.0,1.2,1.0297,0.0,2.0,1.2,0,0.5981,0.2882,0.2083,3.92,2.12,0.82,1.2127,0.0,8.0,2.08,1.2179,0.0,8.0,2.08,0.04,0.6154,9.7332,49
