variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
16886,2.6,1.6,0.55,12,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5242,0.0661,20.06,2.74,3.46,2.3269,0.0,10.0,2.74,2.4768,0.0,4.0,2.74,0.92,1.3557,0.8058,0.1529,4.92,0.78,3.1,1.4666,1.131,0.0,0.78,1.4666,1.131,0.0,0.78,0,0.975,1.0,0.0,1.98,0,1.98,1.1651,1.045,0.0,0,1.1651,1.045,0.0,0,0,0.8825,0.3843,0.0751,22.32,5.48,2.86,0.3931,0.0,70.0,4.1,1.2025,0.0,42.0,4.14,0.62,0.2965,0.19,0.3026,1.64,1.16,0.38,0.9582,0.533,0.0,1.16,0.9582,0.533,0.0,1.16,0,0.5361,0.1439,0.1772,3.18,2.54,0.46,0.7226,0.0,18.0,2.48,0.7226,0.0,18.0,2.48,0,0.2245,7.9918,51
4586,2.0,1.4,0.65,12,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5683,0.0674,16.7,2.84,3.4,1.6602,0.0,16.0,2.8,1.7512,0.0,16.0,2.8,0.64,0.8861,0.8792,0.1122,5,0.6,3.94,1.4662,1.214,0.0,0.6,1.4662,1.214,0.0,0.6,0,0.9969,1.0,0.0,3.58,0,3.58,1.2086,1.073,0.0,0,1.2086,1.073,0.0,0,0,0.9043,0.4638,0.078,24.66,4.32,3.4,1.4196,0.0,48.0,3.6,1.4552,0.0,44.0,3.58,0.54,0.4267,0.3149,0.2443,3.22,1.92,0.88,0.9033,0.0,10.0,1.92,0.9033,0.0,10.0,1.92,0,0.4461,0.17,0.2463,1.72,1.3,0.4,0.9547,0.533,0.0,1.3,0.9547,0.533,0.0,1.3,0,0.5283,7.7392,52
14039,2.4,1.8,0.55,15,4,2,7,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4087,0.0857,17.94,3.92,2.74,1.2469,0.0,50.0,3.56,1.3609,0.0,42.0,3.56,0.5,0.3831,0.708,0.1725,4.52,1.02,2.5,1.466,0.999,0.0,1.02,1.466,0.999,0.0,1.02,0,0.9454,0.7,0.4629,0.96,0,0.96,1.1386,1.0,0.0,0,1.1386,1.0,0.0,0,0,0.7793,0.3714,0.1003,19.48,5.08,2.46,0.9519,0.0,68.0,3.86,1.709,0.0,42.0,3.92,0.7,0.5459,0.264,0.329,1.94,1.22,0.58,0.9844,0.0,2.0,1.22,0.9844,0.0,2.0,1.22,0,0.5514,0.1879,0.184,3.68,2.66,0.62,0.7807,0.0,16.0,2.56,0.7807,0.0,16.0,2.56,0,0.2867,7.4396,44
3778,1.8,2.0,0.7,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.7179,0.0834,15.36,1.66,4.98,1.9514,0.0,2.0,1.66,2.043,0.0,2.0,1.66,0.52,1.2169,0.9474,0.0941,5.86,0.3,5.24,1.4653,1.216,0.0,0.3,1.4653,1.216,0.0,0.3,0,1.0169,0.98,0.1414,1.54,0,1.54,1.115,1.0,0.0,0,1.115,1.0,0.0,0,0,0.8515,0.5091,0.1235,12.42,2.94,2.84,1.241,0.0,22.0,2.76,1.2733,0.0,22.0,2.76,0.16,0.5694,0.326,0.3138,2.58,1.42,0.78,0.9475,0.0,0.0,1.42,0.9475,0.0,0.0,1.42,0,0.5716,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,7.8441,35
8786,2.2,1.6,None,12,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5282,0.0759,20.98,3.18,3.28,1.8789,0.0,26.0,3.02,1.8315,0.0,26.0,3.02,0.64,0.8142,0.7805,0.1294,5.5,0.96,2.96,1.4651,1.094,0.0,0.96,1.4651,1.094,0.0,0.96,0,0.9667,1.0,0.0,2.14,0,2.14,1.1684,1.045,0.0,0,1.1684,1.045,0.0,0,0,0.8842,0.5023,0.0588,25.3,4.14,3.8,2.1158,0.0,48.0,3.6,1.9205,0.0,42.0,3.58,0.84,0.6909,0.258,0.2969,2,1.3,0.62,0.9757,0.533,0.0,1.3,0.9757,0.533,0.0,1.3,0,0.5653,0.3649,0.186,4.42,2.42,1.12,1.0358,0.0,10.0,2.4,1.0358,0.0,10.0,2.4,0,0.5274,8.397,58
2903,1.8,1.8,0.7,18,4,1,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.7392,0.0615,15.24,1.24,4.38,2.015,1.732,0.0,1.24,2.1137,1.732,0.0,1.24,0.52,1.2786,0.9202,0.1107,6.14,0.5,5.18,1.4641,1.225,0.0,0.5,1.4641,1.225,0.0,0.5,0,1.0081,0.94,0.2399,1.56,0,1.56,1.1144,1.0,0.0,0,1.1144,1.0,0.0,0,0,0.8392,0.5212,0.0996,21.18,3.5,3.44,1.3181,0.0,32.0,3.12,1.3601,0.0,32.0,3.12,0.5,0.5164,0.3857,0.1954,4.52,2.32,1.26,0.8381,0.0,14.0,2.3,0.8381,0.0,14.0,2.3,0,0.3948,0.3,0.4629,0.3,0,0.3,1.018,1.0,0.0,0,1.018,1.0,0.0,0,0,0.599,7.9084,47
862,1.8,1.4,0.7,12,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.7141,0.0677,15.48,1.78,5.18,1.9259,0.0,4.0,1.78,2.006,0.0,4.0,1.78,0.44,1.1772,0.9334,0.0843,6.08,0.42,5.24,1.464,1.285,0.0,0.42,1.464,1.285,0.0,0.42,0,1.012,1.0,0.0,2.56,0,2.56,1.1446,1.027,0.0,0,1.1446,1.027,0.0,0,0,0.8723,0.5352,0.0888,22.02,3.12,3.86,1.5428,0.0,24.0,2.92,1.6281,0.0,24.0,2.92,0.6,0.7346,0.3553,0.1884,4.34,2.14,1.2,0.8979,0.0,8.0,2.1,0.8979,0.0,8.0,2.1,0,0.4755,0.34,0.4785,0.34,0,0.34,1.0204,1.0,0.0,0,1.0204,1.0,0.0,0,0,0.6122,8.161,49
10517,2.2,1.8,0.65,18,4,1,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5591,0.0915,16.82,2.94,3.2,2.0604,0.0,18.0,2.8,2.0484,0.0,18.0,2.8,0.76,1.0119,0.8629,0.1584,4.3,0.62,3.46,1.4638,1.19,0.0,0.62,1.4638,1.19,0.0,0.62,0,0.9908,0.46,0.5035,0.52,0,0.52,1.0616,1.0,0.0,0,1.0616,1.0,0.0,0,0,0.6688,0.4608,0.0766,22.88,3.86,3.14,1.9374,0.0,50.0,3.5,1.7271,0.0,46.0,3.48,0.72,0.5418,0.2801,0.2428,3.04,1.88,0.78,0.9647,0.533,0.0,1.88,0.9647,0.533,0.0,1.88,0,0.5664,0.0167,0.0842,1.36,1.32,0.04,0.9025,0.533,0.0,1.32,0.9025,0.533,0.0,1.32,0,0.4563,8.1681,46
18830,2.6,2.0,0.55,12,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.4929,0.0679,19.46,3,3.04,2.8037,0.0,14.0,2.98,2.6016,0.0,12.0,2.98,1.02,1.3287,0.8201,0.1928,4.34,0.66,2.88,1.4595,0.713,0.0,0.66,1.4637,0.713,0.0,0.66,0.02,0.9779,0.48,0.5047,0.58,0,0.58,1.0878,1.0,0.0,0,1.0878,1.0,0.0,0,0,0.6879,0.3884,0.069,22.32,5.8,2.76,0.3719,0.0,88.0,4.26,1.8092,0.0,44.0,4.24,0.82,0.5811,0.158,0.3047,1.76,1.4,0.26,0.8757,0.0,10.0,1.38,0.8757,0.0,10.0,1.38,0,0.3852,0.139,0.1967,3.36,2.72,0.4,0.6204,0.0,28.0,2.68,0.6204,0.0,28.0,2.68,0,0.0719,8.4584,49
901,1.8,1.4,0.7,15,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6705,0.0769,14.94,1.84,5.08,1.7042,0.0,6.0,1.84,1.7554,0.0,6.0,1.84,0.26,1.0189,0.9337,0.0885,6.02,0.4,5.14,1.4632,1.216,0.0,0.4,1.4632,1.216,0.0,0.4,0,1.0117,1.0,0.0,2.44,0,2.44,1.137,1.027,0.0,0,1.137,1.027,0.0,0,0,0.8685,0.5882,0.0883,24.68,3.14,4.74,2.0934,0.0,20.0,3,2.0994,0.0,16.0,3,0.78,1.0662,0.4135,0.2105,4.78,2.28,1.44,0.8969,0.0,10.0,2.2,0.8969,0.0,10.0,2.2,0,0.4725,0.34,0.4785,0.34,0,0.34,1.0204,1.0,0.0,0,1.0204,1.0,0.0,0,0,0.6122,8.3723,50
3832,1.8,2.0,0.7,15,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6978,0.0897,15.06,1.86,4.9,1.8811,0.0,2.0,1.86,1.9423,0.0,2.0,1.86,0.36,1.1605,0.9686,0.0642,5.9,0.2,5.42,1.4632,1.28,0.0,0.2,1.4632,1.28,0.0,0.2,0,1.0222,0.82,0.3881,1.3,0,1.3,1.0949,1.0,0.0,0,1.0949,1.0,0.0,0,0,0.7934,0.5052,0.1364,12.84,3.2,3.08,1.0944,0.0,32.0,2.94,1.134,0.0,32.0,2.94,0.18,0.3986,0.3457,0.2967,2.98,1.7,0.9,0.93,0.0,6.0,1.66,0.93,0.0,6.0,1.66,0,0.5087,0.0,0.0,0,0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,0,0.5,7.5644,35
16724,2.6,1.6,0.5,12,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5215,0.0581,20.86,3.06,3.52,2.2634,0.0,14.0,3.02,2.3535,0.0,8.0,3.02,0.9,1.2532,0.8222,0.1572,4.78,0.78,3.2,1.4587,0.969,0.0,0.78,1.4627,0.969,0.0,0.78,0.02,0.978,1.0,0.0,2.12,0,2.12,1.1618,1.045,0.0,0,1.1618,1.045,0.0,0,0,0.8809,0.3984,0.0765,22.08,5.5,2.9,0.9126,0.0,82.0,4.14,1.7903,0.0,50.0,4.18,0.8,0.5147,0.297,0.3268,2.08,1.32,0.64,1.0316,0.0,2.0,1.3,1.0316,0.0,2.0,1.3,0,0.5849,0.1709,0.2135,3.34,2.52,0.52,0.7957,0.0,22.0,2.44,0.8111,0.0,22.0,2.44,0.06,0.2368,8.611,53
2801,1.8,1.8,0.7,12,4,2,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6814,0.0641,15.56,1.72,4.06,1.843,0.0,6.0,1.72,1.9074,0.0,6.0,1.72,0.36,1.0981,0.9161,0.0991,5.96,0.48,4.92,1.4624,1.238,0.0,0.48,1.4624,1.238,0.0,0.48,0,1.006,0.82,0.3881,1.3,0,1.3,1.097,1.0,0.0,0,1.097,1.0,0.0,0,0,0.7945,0.6151,0.0659,28.24,2.98,5.46,2.4536,0.0,18.0,2.94,2.394,0.0,16.0,2.94,0.9,1.2215,0.4733,0.2355,4.64,1.88,1.42,1.0702,0.0,4.0,1.88,1.0702,0.0,4.0,1.88,0,0.6371,0.32,0.4712,0.32,0,0.32,1.0192,1.0,0.0,0,1.0192,1.0,0.0,0,0,0.6056,8.9502,53
1823,1.8,1.6,0.7,12,4,1,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.7282,0.0687,15.42,1.44,3.98,1.9754,0.0,0.0,1.44,2.0644,0.0,0.0,1.44,0.5,1.2507,0.9324,0.0941,6.08,0.42,5.16,1.4624,1.253,0.0,0.42,1.4624,1.253,0.0,0.42,0,1.0109,0.9,0.303,1.42,0,1.42,1.1042,1.0,0.0,0,1.1042,1.0,0.0,0,0,0.8221,0.5698,0.0791,23.5,3.08,4.52,1.8001,0.0,20.0,2.9,1.8856,0.0,20.0,2.9,0.74,0.9137,0.4183,0.2179,4.36,2.02,1.36,0.9913,0.0,8.0,1.98,0.9913,0.0,8.0,1.98,0,0.5411,0.3,0.4629,0.3,0,0.3,1.018,1.0,0.0,0,1.018,1.0,0.0,0,0,0.599,8.5259,49
