variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,O15R_wr_mean,O15R_wr_std,O15R_n_mean,O15R_worst_streak,O15R_best_streak,O15R_nm_mult_mean,O15R_nm_mult_min,O15R_nm_ruin,O15R_nm_streak,O15R_safe_mult_mean,O15R_safe_mult_min,O15R_safe_ruin,O15R_safe_streak,O15R_safe_dbl,O15R_score,U35R_wr_mean,U35R_wr_std,U35R_n_mean,U35R_worst_streak,U35R_best_streak,U35R_nm_mult_mean,U35R_nm_mult_min,U35R_nm_ruin,U35R_nm_streak,U35R_safe_mult_mean,U35R_safe_mult_min,U35R_safe_ruin,U35R_safe_streak,U35R_safe_dbl,U35R_score,O25R_wr_mean,O25R_wr_std,O25R_n_mean,O25R_worst_streak,O25R_best_streak,O25R_nm_mult_mean,O25R_nm_mult_min,O25R_nm_ruin,O25R_nm_streak,O25R_safe_mult_mean,O25R_safe_mult_min,O25R_safe_ruin,O25R_safe_streak,O25R_safe_dbl,O25R_score,O15SR_wr_mean,O15SR_wr_std,O15SR_n_mean,O15SR_worst_streak,O15SR_best_streak,O15SR_nm_mult_mean,O15SR_nm_mult_min,O15SR_nm_ruin,O15SR_nm_streak,O15SR_safe_mult_mean,O15SR_safe_mult_min,O15SR_safe_ruin,O15SR_safe_streak,O15SR_safe_dbl,O15SR_score,U35SR_wr_mean,U35SR_wr_std,U35SR_n_mean,U35SR_worst_streak,U35SR_best_streak,U35SR_nm_mult_mean,U35SR_nm_mult_min,U35SR_nm_ruin,U35SR_nm_streak,U35SR_safe_mult_mean,U35SR_safe_mult_min,U35SR_safe_ruin,U35SR_safe_streak,U35SR_safe_dbl,U35SR_score,O25SR_wr_mean,O25SR_wr_std,O25SR_n_mean,O25SR_worst_streak,O25SR_best_streak,O25SR_nm_mult_mean,O25SR_nm_mult_min,O25SR_nm_ruin,O25SR_nm_streak,O25SR_safe_mult_mean,O25SR_safe_mult_min,O25SR_safe_ruin,O25SR_safe_streak,O25SR_safe_dbl,O25SR_score,total_safe_mult,total_n
198,1.8,1.4,0.5,12,4,1,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.6379,0.0947,22.06,2.12,4.86,2.0201,0.0,8.0,2.12,2.0803,0.0,8.0,2.12,0.76,1.1515,0.7524,0.1971,4.68,0.94,2.7,1.2528,0.863,0.0,0.94,1.2528,0.863,0.0,0.94,0,0.8521,1.0,0.0,4.4,0,4.4,1.3046,1.073,0.0,0,1.3046,1.073,0.0,0,0,0.9523,0.5252,0.0885,25.28,4.12,4.16,1.1964,0.0,36.0,3.54,1.2927,0.0,34.0,3.56,0.56,0.4639,0.462,0.3124,3.28,1.54,1.26,0.9953,0.0,2.0,1.54,0.9953,0.0,2.0,1.54,0,0.6162,0.3545,0.1673,5.86,2.64,1.38,0.9542,0.0,16.0,2.56,0.9542,0.0,16.0,2.56,0,0.4234,7.8799,63
200,1.8,1.4,0.5,12,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6426,0.0809,22.48,2.4,5.38,2.0103,0.0,12.0,2.38,2.0931,0.0,10.0,2.38,0.82,1.1393,0.8631,0.1116,5.9,0.7,4.26,1.4269,1.142,0.0,0.7,1.4269,1.142,0.0,0.7,0,0.9724,1.0,0.0,4.62,0,4.62,1.3035,1.073,0.0,0,1.3035,1.073,0.0,0,0,0.9518,0.5003,0.1074,25.18,4.38,3.76,0.8626,0.0,56.0,3.72,0.8762,0.0,54.0,3.72,0.32,0.0482,0.4363,0.2436,3.48,1.66,1.16,0.9812,0.0,6.0,1.62,0.9812,0.0,6.0,1.62,0,0.5615,0.3352,0.1845,5.82,2.86,1.32,0.8452,0.0,28.0,2.7,0.8452,0.0,28.0,2.7,0,0.2432,7.5261,64
11874,2.4,1.4,0.5,12,4,2,5,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.4797,0.0745,20,3.82,2.98,1.8284,0.0,38.0,3.38,1.9278,0.0,32.0,3.38,0.74,0.7878,0.6727,0.3092,3.04,0.9,1.74,1.1909,0.0,2.0,0.9,1.1909,0.0,2.0,0.9,0,0.7773,1.0,0.0,3.42,0,3.42,1.3029,1.073,0.0,0,1.3029,1.073,0.0,0,0,0.9514,0.4025,0.0791,23.1,5.02,2.82,1.6644,0.0,64.0,3.82,2.4189,0.0,36.0,3.92,1.04,0.9702,0.4203,0.3933,2.12,1.14,0.78,1.0728,0.533,0.0,1.14,1.0728,0.533,0.0,1.14,0,0.6625,0.2599,0.1683,4.36,2.24,0.84,0.9925,0.0,6.0,2.24,0.9925,0.0,6.0,2.24,0,0.5142,8.9058,55
370,1.8,1.4,0.55,12,4,2,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6338,0.0711,23.62,2.12,5.46,2.2294,0.0,4.0,2.08,2.2638,0.0,4.0,2.08,0.84,1.282,0.7745,0.1883,5.14,1.06,2.96,1.2883,0.0,2.0,1.06,1.2883,0.0,2.0,1.06,0,0.8565,1.0,0.0,4.48,0,4.48,1.3016,1.073,0.0,0,1.3016,1.073,0.0,0,0,0.9508,0.5377,0.0687,28.02,4.58,5.28,0.8649,0.0,64.0,3.8,1.1195,0.0,50.0,3.8,0.46,0.2211,0.4397,0.3056,3.16,1.66,1.2,0.9775,0.0,4.0,1.64,0.9775,0.0,4.0,1.64,0,0.5807,0.3966,0.1732,6.5,2.34,1.58,0.9363,0.0,16.0,2.32,0.9363,0.0,16.0,2.32,0,0.4271,7.887,69
50,1.8,1.4,None,12,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6132,0.075,22.14,2.38,4.76,2.0732,0.0,10.0,2.36,2.2612,0.0,6.0,2.38,0.9,1.2546,0.783,0.1441,5.86,1.04,3.88,1.3744,1.093,0.0,1.04,1.3744,1.093,0.0,1.04,0,0.9221,1.0,0.0,3.88,0,3.88,1.3005,1.073,0.0,0,1.3005,1.073,0.0,0,0,0.9503,0.5706,0.0897,24.88,3.76,4.42,1.5851,0.0,34.0,3.34,1.6574,0.0,30.0,3.32,0.62,0.6999,0.4337,0.3285,3.14,1.64,1.16,0.9239,0.0,6.0,1.64,0.9239,0.0,6.0,1.64,0,0.5321,0.4137,0.1732,4.64,2.16,1.46,1.0734,0.0,4.0,2.16,1.0734,0.0,4.0,2.16,0,0.6208,8.5908,61
4307,2.0,1.4,0.55,15,4,1,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5082,0.074,20.58,3.54,3.6,1.115,0.0,32.0,3.42,1.1474,0.0,32.0,3.42,0.44,0.4062,0.6991,0.1713,4.58,1.1,2.54,1.3068,0.857,0.0,1.1,1.3068,0.857,0.0,1.1,0,0.8631,1.0,0.0,3.8,0,3.8,1.2993,1.073,0.0,0,1.2993,1.073,0.0,0,0,0.9496,0.4957,0.0972,22.88,4.24,3.7,1.1314,0.0,56.0,3.7,1.2829,0.0,44.0,3.72,0.48,0.3502,0.3335,0.3124,2.98,1.86,0.8,0.8403,0.0,8.0,1.82,0.8403,0.0,8.0,1.82,0,0.4402,0.317,0.1676,5.12,2.48,1.18,0.8662,0.0,16.0,2.44,0.8662,0.0,16.0,2.44,0,0.3682,6.7429,56
8203,2.2,1.4,0.55,15,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5679,0.0756,21.08,2.58,3.92,2.6545,0.0,14.0,2.5,2.4962,0.0,12.0,2.5,0.88,1.2985,0.6208,0.2614,4.04,1.2,2.04,1.2398,0.0,2.0,1.2,1.2398,0.0,2.0,1.2,0,0.7861,1.0,0.0,3.4,0,3.4,1.2985,1.073,0.0,0,1.2985,1.073,0.0,0,0,0.9492,0.4551,0.0795,23.06,4.9,3.52,1.4903,0.0,58.0,3.84,1.6056,0.0,50.0,3.82,0.7,0.4393,0.2817,0.3001,2.54,1.62,0.68,0.9453,0.0,6.0,1.62,0.9453,0.0,6.0,1.62,0,0.4972,0.2678,0.2,4.9,2.88,1,0.7501,0.0,28.0,2.66,0.7596,0.0,28.0,2.66,0.04,0.1801,8.345,57
475,1.8,1.4,0.55,18,4,1,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6011,0.0761,20.94,2.22,4.68,1.9798,0.0,2.0,2.22,2.0802,0.0,2.0,2.22,0.68,1.2004,0.7781,0.1798,4.54,0.82,2.9,1.2769,0.99,0.0,0.82,1.2769,0.99,0.0,0.82,0,0.8719,1.0,0.0,4.18,0,4.18,1.298,1.073,0.0,0,1.298,1.073,0.0,0,0,0.949,0.5128,0.1032,20.56,4.06,3.72,1.0528,0.0,46.0,3.48,1.1899,0.0,44.0,3.48,0.46,0.3088,0.3942,0.2851,3.36,1.9,1.14,0.8796,0.0,8.0,1.9,0.8796,0.0,8.0,1.9,0,0.4781,0.3057,0.2059,5.88,2.7,1.34,0.8034,0.0,20.0,2.62,0.8034,0.0,20.0,2.62,0,0.2934,7.528,56
423,1.8,1.4,0.55,15,4,2,3,0.4,False,10,True,0.08,TEAM,TEAM,5,5,0.6384,0.058,23.18,2.32,5.98,2.0831,0.0,2.0,2.32,2.2239,0.0,2.0,2.32,0.9,1.2835,0.7524,0.2128,4.2,0.88,2.62,1.2357,0.965,0.0,0.88,1.2357,0.965,0.0,0.88,0,0.8436,1.0,0.0,4.52,0,4.52,1.2972,1.073,0.0,0,1.2972,1.073,0.0,0,0,0.9486,0.5395,0.0712,27.38,4.32,5.16,1.1216,0.0,44.0,3.62,1.3767,0.0,34.0,3.66,0.56,0.5102,0.4853,0.3126,3.02,1.4,1.18,1.0132,0.0,2.0,1.4,1.0132,0.0,2.0,1.4,0,0.6322,0.4038,0.17,6.28,2.26,1.5,0.9945,0.0,8.0,2.24,0.9945,0.0,8.0,2.24,0,0.5384,8.1412,67
373,1.8,1.4,0.55,12,4,2,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6208,0.0664,21.84,2.06,4.78,2.1825,0.0,4.0,2.06,2.2525,0.0,4.0,2.06,0.86,1.2725,0.7275,0.202,5,1.12,2.98,1.2455,0.0,2.0,1.12,1.2455,0.0,2.0,1.12,0,0.821,1.0,0.0,3.92,0,3.92,1.2968,1.073,0.0,0,1.2968,1.073,0.0,0,0,0.9484,0.5122,0.0774,24.54,3.98,4.2,1.1148,0.0,48.0,3.7,1.2405,0.0,42.0,3.7,0.48,0.3539,0.3923,0.2833,3.38,1.84,1.06,0.9142,0.0,6.0,1.84,0.9142,0.0,6.0,1.84,0,0.5148,0.306,0.1866,5.56,2.68,1.2,0.8188,0.0,14.0,2.64,0.8188,0.0,14.0,2.64,0,0.3612,7.7683,61
4090,2.0,1.4,0.5,12,4,1,5,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.5478,0.0705,20.5,2.32,3.8,2.2431,0.0,6.0,2.32,2.3179,0.0,4.0,2.32,0.9,1.2833,0.684,0.2115,4.54,1.14,2.36,1.2808,0.0,2.0,1.14,1.2808,0.0,2.0,1.14,0,0.8256,0.9967,0.0236,3.66,0.02,3.62,1.2922,1.073,0.0,0.02,1.2922,1.073,0.0,0.02,0,0.9451,0.4897,0.0844,23.68,4.14,3.54,1.3257,0.0,42.0,3.6,1.4495,0.0,36.0,3.6,0.56,0.5117,0.4027,0.3107,3.2,1.68,1.02,0.9555,0.0,8.0,1.66,0.9555,0.0,8.0,1.66,0,0.5186,0.3581,0.1768,5.24,2.26,1.4,1.0753,0.0,6.0,2.22,1.0803,0.0,6.0,2.22,0.02,0.5876,8.3762,58
307,1.8,1.4,0.5,18,4,1,3,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6418,0.0863,21.5,1.8,4.92,2.2946,0.0,0.0,1.8,2.3558,0.0,0.0,1.8,0.88,1.3704,0.7861,0.1907,4.72,0.86,3.12,1.26,0.852,0.0,0.86,1.26,0.852,0.0,0.86,0,0.8658,1.0,0.0,4.4,0,4.4,1.2918,1.073,0.0,0,1.2918,1.073,0.0,0,0,0.9459,0.5302,0.0778,23.6,3.8,3.88,1.1183,0.0,38.0,3.4,1.2363,0.0,36.0,3.42,0.52,0.4172,0.4566,0.2891,3.6,1.66,1.5,1.0078,0.0,2.0,1.66,1.0078,0.0,2.0,1.66,0,0.6209,0.3577,0.1749,5.94,2.56,1.3,0.9574,0.0,18.0,2.48,0.9648,0.0,18.0,2.48,0.02,0.4097,8.1165,60
484,1.8,1.4,0.55,18,4,2,7,0.6,False,10,True,0.08,TEAM,TEAM,5,5,0.6076,0.0668,20.98,2.32,5.04,1.9756,0.0,2.0,2.3,2.1285,0.0,2.0,2.3,0.8,1.2265,0.7259,0.1962,4.76,0.98,2.88,1.2557,0.621,0.0,0.98,1.2557,0.621,0.0,0.98,0,0.8456,1.0,0.0,4.04,0,4.04,1.2913,1.073,0.0,0,1.2913,1.073,0.0,0,0,0.9456,0.4608,0.1116,21.66,4.4,3.54,0.9219,0.0,48.0,3.62,1.0162,0.0,46.0,3.64,0.38,0.1863,0.4354,0.3045,3.48,1.9,1.16,0.8755,0.0,8.0,1.88,0.8755,0.0,8.0,1.88,0,0.4884,0.2872,0.173,5.68,2.78,1.18,0.7628,0.0,20.0,2.72,0.7675,0.0,20.0,2.72,0.02,0.2699,7.3347,57
308,1.8,1.4,0.5,18,4,1,3,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6253,0.0893,21.54,2.3,4.74,2.0399,0.0,8.0,2.26,2.1355,0.0,8.0,2.26,0.82,1.1753,0.8288,0.1388,5.48,0.86,3.82,1.3578,1.042,0.0,0.86,1.3578,1.042,0.0,0.86,0,0.9275,1.0,0.0,4.4,0,4.4,1.2912,1.073,0.0,0,1.2912,1.073,0.0,0,0,0.9456,0.5349,0.0821,23.44,3.74,3.98,1.2523,0.0,36.0,3.44,1.4219,0.0,28.0,3.44,0.6,0.5914,0.425,0.2432,3.18,1.62,1.12,1.0051,0.0,2.0,1.58,1.0051,0.0,2.0,1.58,0,0.61,0.3708,0.1634,5.4,2.24,1.2,0.9959,0.0,10.0,2.18,0.9959,0.0,10.0,2.18,0,0.5092,8.2074,61
8033,2.2,1.4,0.5,15,4,1,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.5416,0.0912,20.48,2.72,3.8,2.6844,0.0,8.0,2.68,2.5524,0.0,6.0,2.68,0.96,1.3787,0.657,0.1957,4.4,1.12,2.32,1.3536,0.946,0.0,1.12,1.3536,0.946,0.0,1.12,0,0.8739,1.0,0.0,3.34,0,3.34,1.291,1.073,0.0,0,1.291,1.073,0.0,0,0,0.9455,0.429,0.0855,22.32,4.74,3.38,1.2975,0.0,66.0,3.86,1.5109,0.0,50.0,3.84,0.66,0.3841,0.2802,0.3017,2.88,1.8,0.74,0.9287,0.0,8.0,1.8,0.9287,0.0,8.0,1.8,0,0.4684,0.2806,0.2197,3.98,2.22,0.94,0.9478,0.0,8.0,2.18,0.9521,0.0,8.0,2.18,0.02,0.4802,8.5887,54
431,1.8,1.4,0.55,15,4,2,7,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6109,0.0784,21.52,2.46,5.08,1.9646,0.0,6.0,2.42,2.0814,0.0,6.0,2.42,0.8,1.164,0.8515,0.1691,5.52,0.68,4.22,1.388,1.004,0.0,0.68,1.388,1.004,0.0,0.68,0,0.9494,1.0,0.0,4,0,4,1.2907,1.073,0.0,0,1.2907,1.073,0.0,0,0,0.9453,0.4716,0.1019,21.58,4.58,3.3,0.6909,0.0,60.0,3.7,0.8649,0.0,54.0,3.7,0.34,0.0339,0.4356,0.276,3.3,1.58,1.2,0.9951,0.0,2.0,1.56,0.9951,0.0,2.0,1.56,0,0.6082,0.372,0.1776,6.24,2.56,1.44,0.887,0.0,16.0,2.54,0.887,0.0,16.0,2.54,0,0.3951,7.5071,60
320,1.8,1.4,0.5,18,4,2,5,0.8,False,10,True,0.08,TEAM,TEAM,5,5,0.6215,0.0917,22.1,2.44,4.84,2.0981,0.0,10.0,2.4,2.1754,0.0,8.0,2.4,0.82,1.1941,0.7997,0.1737,5.66,0.96,4.02,1.3543,0.869,0.0,0.96,1.3543,0.869,0.0,0.96,0,0.9171,1.0,0.0,3.9,0,3.9,1.2899,1.073,0.0,0,1.2899,1.073,0.0,0,0,0.9449,0.5065,0.0668,24.18,3.68,3.64,1.267,0.0,28.0,3.38,1.3848,0.0,28.0,3.38,0.56,0.5643,0.4991,0.3162,3.28,1.46,1.34,1.0035,0.0,2.0,1.46,1.0035,0.0,2.0,1.46,0,0.6315,0.4123,0.1494,6.68,2.48,1.56,1.0036,0.0,16.0,2.42,1.0036,0.0,16.0,2.42,0,0.4655,8.2115,63
