variant_idx,p_target_odd,p_min_accept_odd,p_random_league_bet_min_winrate,p_rich_day_match_count,p_day_max_windows_rich,p_day_max_windows_poor,p_min_side_matches_for_split,p_split_gap_weight,p_league_bet_require_data,p_topk_size,p_topk_uniform_draw,p_prefer_3legs_delta,p_random_build_source,p_random_select_source,p_search_budget_ms_system,p_search_budget_ms_random,wr_mean,wr_std,n_mean,n_min,n_max,loss_streak_mean,loss_streak_max,win_streak_mean,win_streak_max,nm_mult_mean,nm_mult_min,nm_ruin,nm_streak,safe_mult_mean,safe_mult_min,safe_mult_max,safe_mult_std,safe_ruin,safe_loss_str_mean,safe_win_str_mean,safe_dbl,br_safe_mult,br_nm_mult,br_wr,br_n_tickets,br_win_streak,br_loss_streak,br_doublings,wr_safe_mult,wr_nm_mult,wr_wr,wr_n_tickets,wr_win_streak,wr_loss_streak,wr_doublings,wr_ruined,score
65,4.5,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4507,0.0465,20.18,17,23,3.05,5,2.88,6,8.3923,0.0,7.0,3.05,5.3879,0.0,9.614,2.545,3.0,3.05,2.81,1.92,9.614,18.045,0.4545,22,2,2,3,0.0,0.0,0.4348,23,3,4,0,False,2.7992
78,4.5,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4212,0.0491,20.1,17,23,3.01,4,2.31,5,7.957,0.0,4.0,3.01,5.3821,0.0,8.847,2.2221,0.0,3.01,2.31,1.86,8.847,14.692,0.5,20,2,3,2,0.0,0.0,0.45,20,3,4,0,False,2.8174
91,4.5,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4093,0.048,19.74,17,23,3.12,4,1.94,4,8.2312,0.0,10.0,3.12,5.3703,0.0,10.439,2.5138,2.0,3.12,1.92,1.89,10.439,26.189,0.4348,23,3,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.7879
115,5.0,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4001,0.0426,20.17,17,23,2.99,4,1.95,3,8.0525,0.0,5.0,2.99,5.3688,0.0,11.277,2.5086,1.0,2.99,1.95,1.75,11.277,24.069,0.4091,22,1,3,3,0.0,0.0,0.3913,23,2,4,0,False,2.7944
29,4.0,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.451,0.0456,20.65,18,23,3.01,5,3.06,5,8.4072,0.0,4.0,3.01,5.3626,0.0,10.258,2.5145,2.0,3.01,3.02,1.95,10.258,19.034,0.4348,23,4,3,3,0.0,0.0,0.4091,22,4,5,0,True,2.7966
58,4.5,1.8,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4451,0.0434,20.4,18,23,3.04,4,2.91,5,8.7385,0.0,7.0,3.04,5.3606,0.0,8.85,2.737,1.0,3.04,2.9,1.91,8.85,17.366,0.4762,21,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.8038
17,4.0,1.8,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4578,0.051,20.6,18,24,3.02,4,2.93,5,8.2318,0.0,1.0,3.02,5.3588,0.0,8.91,2.3787,0.0,3.02,2.93,1.95,8.91,17.28,0.5238,21,5,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.8167
118,5.0,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4437,0.0415,20.01,17,23,2.98,4,2.66,5,8.4247,0.0,6.0,2.98,5.3579,0.0,9.653,2.6131,1.0,2.98,2.65,1.96,9.653,18.768,0.4762,21,3,3,3,0.0,0.0,0.45,20,4,4,0,False,2.8021
60,4.5,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4176,0.0555,20.3,17,24,3.07,4,2.11,6,8.2165,0.0,8.0,3.07,5.3416,0.0,10.765,2.7427,0.0,3.07,2.11,1.82,10.765,24.217,0.4348,23,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.7961
85,4.5,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4158,0.0501,20.21,17,22,3.04,4,2.16,4,8.2671,0.0,3.0,3.04,5.3381,0.0,9.825,2.4932,0.0,3.04,2.16,1.84,9.825,18.735,0.5,22,3,3,3,0.0,0.0,0.4,20,3,4,0,False,2.7938
74,4.5,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4577,0.0441,20.51,18,24,3.04,4,3.03,5,8.7035,0.0,6.0,3.04,5.3329,0.0,9.443,2.9424,1.0,3.04,3,1.9,9.443,13.008,0.5263,19,5,3,2,0.0,0.0,0.4286,21,4,4,0,False,2.7938
54,4.5,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4664,0.053,20.08,17,24,3.02,4,3.39,7,8.2042,0.0,10.0,3.02,5.3324,0.0,9.791,2.4322,0.0,3.02,3.39,1.89,9.791,21.098,0.5238,21,7,3,3,0.0,0.0,0.381,21,3,4,0,False,2.8061
132,5.0,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.403,0.0443,19.95,17,23,3.1,4,1.93,6,8.0601,0.0,5.0,3.1,5.3247,0.0,10.113,2.8414,1.0,3.1,1.93,1.66,10.113,19.102,0.4091,22,2,3,2,0.0,0.0,0.381,21,2,4,0,False,2.7732
79,4.5,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4112,0.0453,20.44,17,23,3.02,4,2.11,5,7.9223,0.0,7.0,3.02,5.3244,0.0,10.004,2.34,0.0,3.02,2.11,1.87,10.004,19.795,0.4348,23,3,3,3,0.0,0.0,0.381,21,3,4,0,False,2.7856
20,4.0,2.0,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4594,0.0492,20.79,18,24,3.07,5,3.2,5,8.4006,0.0,8.0,3.07,5.3227,0.0,8.808,2.4625,1.0,3.07,3.17,1.98,8.808,18.847,0.5,24,3,3,3,0.0,0.0,0.4545,22,4,5,0,True,2.7892
121,5.0,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3993,0.0461,20.03,17,23,3.03,4,1.87,4,8.1579,0.0,4.0,3.03,5.3213,0.0,8.947,2.5663,1.0,3.03,1.87,1.78,8.947,16.601,0.4286,21,3,3,2,0.0,0.0,0.3043,23,1,4,0,False,2.7704
104,4.5,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3754,0.0534,19.6,16,23,3.34,5,1.8,4,7.6416,0.0,21.0,3.33,5.3145,0.0,11.847,2.9163,4.0,3.33,1.8,1.95,11.847,29.274,0.3636,22,2,3,3,0.0,0.0,0.3158,19,1,4,0,False,2.7299
83,4.5,2.0,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.443,0.0447,20.5,18,24,3.02,4,2.7,5,8.5037,0.0,7.0,3.02,5.3035,0.0,9.974,2.693,1.0,3.02,2.67,1.84,9.974,21.925,0.4545,22,5,3,3,0.0,0.0,0.4545,22,3,4,0,False,2.7746
90,4.5,2.2,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4382,0.0551,19.13,15,23,3.04,5,2.6,7,8.1977,0.0,6.0,3.04,5.2967,0.0,9.423,2.6663,3.0,3.04,2.59,1.83,9.423,18.813,0.4762,21,3,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.7498
134,5.0,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3994,0.0425,20.18,17,24,3.13,4,1.96,4,8.2708,0.0,4.0,3.13,5.2947,0.0,10.932,2.7183,0.0,3.13,1.96,1.77,10.932,36.866,0.5,22,4,3,4,0.0,0.0,0.3043,23,1,4,0,False,2.7672
133,5.0,2.0,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3965,0.0397,20.02,17,24,3.04,4,1.93,3,7.9132,0.0,4.0,3.04,5.2675,0.0,9.808,2.557,1.0,3.04,1.91,1.67,9.808,17.946,0.4545,22,3,3,2,0.0,0.0,0.35,20,1,4,0,False,2.7427
4,4.0,1.8,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4621,0.0492,20.57,17,24,3.01,4,3.09,5,8.5129,0.0,5.0,3.01,5.2489,0.0,10.644,2.6724,0.0,3.01,3.09,1.87,10.644,23.305,0.4583,24,5,3,3,0.0,0.0,0.4348,23,4,4,0,False,2.7631
2,4.0,1.8,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4521,0.0547,20.56,18,24,3.01,4,2.83,5,7.9972,0.0,6.0,3.01,5.2464,0.0,8.665,2.3724,0.0,3.01,2.83,1.92,8.665,15.717,0.4348,23,4,3,3,0.0,0.0,0.4,20,2,4,0,False,2.7588
66,4.5,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4181,0.0603,20.21,17,24,3.1,4,2.22,5,7.9284,0.0,7.0,3.1,5.2454,0.0,11.068,2.4877,0.0,3.1,2.22,1.86,11.068,29.536,0.5,24,3,3,3,0.0,0.0,0.45,20,3,4,0,False,2.7481
64,4.5,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4423,0.0457,20.55,17,24,3.08,4,2.7,5,8.2534,0.0,4.0,3.08,5.2424,0.0,10.538,2.8986,0.0,3.08,2.7,1.78,10.538,20.065,0.4348,23,4,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.7539
114,5.0,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4065,0.045,19.84,17,23,3.06,4,1.9,4,7.9073,0.0,3.0,3.06,5.2413,0.0,10.986,2.849,0.0,3.06,1.9,1.72,10.986,17.53,0.4286,21,2,3,2,0.0,0.0,0.3182,22,1,4,0,False,2.7426
38,4.0,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4254,0.0545,19.71,17,22,2.95,4,2.1,4,8.2348,0.0,3.0,2.95,5.2329,0.0,8.326,2.3042,0.0,2.95,2.1,1.91,8.326,14.802,0.45,20,3,3,2,0.0,0.0,0.3333,21,1,4,0,False,2.7441
94,4.5,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4154,0.0509,19.7,17,25,3.02,4,2,4,8.3124,0.0,2.0,3.02,5.2223,0.0,11.501,2.7977,0.0,3.02,2,1.76,11.501,23.694,0.36,25,1,3,3,0.0,0.0,0.3182,22,1,4,0,False,2.7358
34,4.0,2.0,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4491,0.0552,20.83,18,25,3.12,4,2.83,5,8.0829,0.0,6.0,3.12,5.2172,0.0,8.862,2.5022,0.0,3.12,2.83,1.87,8.862,20.88,0.5,22,5,3,3,0.0,0.0,0.4286,21,4,4,0,False,2.7433
3,4.0,1.8,0.65,10,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.473,0.0519,20.43,17,24,3.1,4,3.44,7,7.9626,0.0,8.0,3.1,5.2033,0.0,9.329,2.6734,1.0,3.1,3.4,1.87,9.329,18.296,0.4783,23,5,3,3,0.0,0.0,0.381,21,2,4,0,False,2.7336
89,4.5,2.0,0.65,15,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4528,0.0484,20.37,17,24,3.01,4,2.99,5,8.3266,0.0,6.0,3.01,5.1927,0.0,10.938,2.7613,0.0,3.01,2.99,1.87,10.938,30.899,0.5217,23,5,3,3,0.0,0.0,0.5238,21,4,4,0,False,2.7322
23,4.0,2.0,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4521,0.0451,20.6,18,25,3.09,4,2.97,5,8.044,0.0,10.0,3.09,5.1882,0.0,8.796,2.5908,2.0,3.09,2.95,1.91,8.796,17.979,0.4545,22,5,3,3,0.0,0.0,0.4737,19,4,4,0,False,2.7097
0,4.0,1.8,0.65,10,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4617,0.0534,20.38,17,23,3.07,4,3.54,7,7.8848,0.0,6.0,3.07,5.1742,0.0,9.454,2.5334,1.0,3.07,3.53,1.84,9.454,18.133,0.5455,22,6,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.7156
92,4.5,2.2,0.65,10,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4222,0.0559,19.62,17,22,3.02,4,2.08,4,8.2584,0.0,2.0,3.02,5.1629,0.0,10.074,2.7724,1.0,3.02,2.06,1.82,10.074,18.611,0.5,20,2,3,3,0.0,0.0,0.4444,18,3,4,0,True,2.6981
84,4.5,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4126,0.0537,20.11,17,24,3.06,4,2.12,5,7.8392,0.0,4.0,3.06,5.154,0.0,10.843,2.5385,0.0,3.06,2.12,1.85,10.843,20.294,0.375,24,1,3,3,0.0,0.0,0.4348,23,5,4,0,False,2.7008
5,4.0,1.8,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4401,0.0458,20.63,18,24,3.15,5,2.76,5,7.9195,0.0,10.0,3.15,5.1537,0.0,10.444,2.7,1.0,3.15,2.75,1.9,10.444,19.469,0.4783,23,4,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.6989
44,4.0,2.2,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3833,0.0512,19.66,17,23,3.29,5,1.85,3,7.5759,0.0,15.0,3.29,5.1514,0.0,10.407,2.7705,2.0,3.29,1.85,1.92,10.407,20.453,0.3913,23,2,3,3,0.0,0.0,0.3182,22,2,4,0,False,2.6707
100,4.5,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4145,0.0484,19.72,17,23,3.11,4,2.01,4,7.8118,0.0,8.0,3.11,5.1496,0.0,9.317,2.6937,0.0,3.11,2.01,1.82,9.317,17.42,0.4762,21,3,3,2,0.0,0.0,0.4,20,3,4,0,False,2.6992
14,4.0,1.8,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4154,0.0532,20.65,18,24,2.97,4,2.14,4,8.0292,0.0,1.0,2.97,5.146,0.0,9.95,2.3474,0.0,2.97,2.14,1.9,9.95,24.965,0.5417,24,4,2,3,0.0,0.0,0.3636,22,2,4,0,False,2.6976
19,4.0,2.0,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4541,0.0457,20.52,18,24,3.02,5,3.08,5,7.9611,0.0,9.0,3.02,5.1351,0.0,8.641,2.4629,1.0,3.02,3.07,1.94,8.641,16.059,0.5,22,4,3,3,0.0,0.0,0.3913,23,3,4,0,False,2.6938
33,4.0,2.0,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4745,0.0449,20.36,18,24,3.04,4,3.71,7,8.0537,0.0,5.0,3.04,5.1335,0.0,9.877,2.5694,1.0,3.04,3.67,1.87,9.877,20.327,0.4783,23,5,3,3,0.0,0.0,0.4348,23,5,4,0,False,2.6991
46,4.0,2.2,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.417,0.0452,19.8,17,23,3.04,4,2.04,4,7.7754,0.0,9.0,3.04,5.1132,0.0,8.906,2.29,1.0,3.04,2.04,1.79,8.906,16.895,0.4762,21,4,3,3,0.0,0.0,0.35,20,1,4,0,False,2.6717
6,4.0,1.8,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4382,0.0672,20.2,17,24,3.04,5,2.53,9,7.6626,0.0,7.0,3.04,5.1111,0.0,8.616,2.3196,1.0,3.04,2.51,1.84,8.616,19.233,0.619,21,7,3,3,0.0,0.0,0.4,20,1,4,0,False,2.677
1,4.0,1.8,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4523,0.0451,20.77,18,24,3.11,5,3.05,6,8.0039,0.0,6.0,3.11,5.106,0.0,9.228,2.7337,2.0,3.11,2.99,1.87,9.228,18.933,0.5,22,5,3,3,0.0,0.0,0.4091,22,4,5,0,True,2.6687
48,4.0,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3984,0.0585,19.55,16,23,3.22,5,1.99,6,7.2203,0.0,14.0,3.19,5.0896,0.0,9.532,2.6377,0.0,3.2,1.99,1.86,9.532,20.102,0.3684,19,2,3,3,0.0,0.0,0.3,20,1,4,0,False,2.6643
51,4.0,2.2,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4387,0.0506,19.35,16,23,2.98,4,2.58,7,7.8567,0.0,6.0,2.98,5.0864,0.0,10.82,2.4058,0.0,2.98,2.58,1.85,10.82,23.209,0.4783,23,3,3,3,0.0,0.0,0.4091,22,3,4,0,False,2.6748
52,4.0,2.2,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4285,0.0507,19.79,17,24,3.09,5,2.19,4,8.0128,0.0,5.0,3.09,5.077,0.0,9.961,2.4846,1.0,3.09,2.19,1.86,9.961,19.661,0.375,24,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.6571
103,4.5,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3693,0.0498,19.7,17,22,3.39,5,1.67,3,7.0953,0.0,17.0,3.39,5.0695,0.0,10.885,3.2505,7.0,3.39,1.66,1.78,10.885,24.254,0.381,21,2,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.5755
10,4.0,1.8,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4578,0.0505,20.61,18,23,2.98,4,2.91,5,7.9426,0.0,5.0,2.98,5.0409,0.0,8.433,2.5942,0.0,2.98,2.91,1.85,8.433,16.683,0.4545,22,5,3,3,0.0,0.0,0.4,20,2,4,0,False,2.6578
9,4.0,1.8,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4657,0.0571,20.6,18,24,3.1,4,3.49,7,7.6711,0.0,3.0,3.1,5.0246,0.0,9.431,2.7653,0.0,3.1,3.49,1.81,9.431,12.611,0.5263,19,4,3,2,0.0,0.0,0.4286,21,4,4,0,False,2.652
12,4.0,1.8,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4261,0.0565,20.53,17,24,3.07,4,2.31,6,7.6345,0.0,6.0,3.07,5.017,0.0,11.009,2.587,1.0,3.07,2.31,1.72,11.009,26.283,0.5,24,4,3,3,0.0,0.0,0.4545,22,4,4,0,False,2.6263
61,4.5,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4025,0.0451,20.33,18,23,3.06,4,1.96,4,7.4953,0.0,5.0,3.06,5.0105,0.0,10.202,2.4948,2.0,3.06,1.96,1.72,10.202,21.336,0.4783,23,3,3,3,0.0,0.0,0.3913,23,3,4,0,False,2.606
16,4.0,1.8,0.65,15,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4593,0.0495,20.73,18,24,3.1,4,3.12,6,8.0671,0.0,7.0,3.1,5.0058,0.0,8.685,2.7753,3.0,3.1,3.06,1.86,8.685,18.245,0.5,22,5,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.6107
50,4.0,2.2,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3834,0.0561,19.85,17,23,3.28,5,1.77,3,7.3105,0.0,16.0,3.28,4.9972,0.0,11.055,2.872,4.0,3.28,1.76,1.93,11.055,25.203,0.4091,22,3,3,3,0.0,0.0,0.3684,19,2,4,0,False,2.5736
102,4.5,2.2,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3833,0.0524,19.01,16,23,3.24,5,1.75,4,7.5353,0.0,11.0,3.23,4.9655,0.0,10.848,2.8691,4.0,3.23,1.73,1.79,10.848,23.617,0.4286,21,2,3,3,0.0,0.0,0.2609,23,1,4,0,True,2.5577
32,4.0,2.0,0.65,15,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4111,0.0564,20.55,17,23,3.04,4,2.11,6,7.2792,0.0,4.0,3.04,4.964,0.0,9.36,2.363,0.0,3.04,2.11,1.77,9.36,18.809,0.5217,23,3,3,3,0.0,0.0,0.3182,22,1,4,0,False,2.6053
13,4.0,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4132,0.0559,20.61,18,23,2.98,4,2.05,4,7.1941,0.0,3.0,2.98,4.9543,0.0,9.433,2.2463,0.0,2.98,2.05,1.8,9.433,12.165,0.4737,19,3,3,2,0.0,0.0,0.3182,22,1,4,0,False,2.6011
30,4.0,2.0,0.65,15,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4315,0.0544,20.38,17,24,3.05,4,2.43,6,7.3446,0.0,3.0,3.05,4.942,0.0,8.573,2.3033,1.0,3.05,2.41,1.8,8.573,16.765,0.5,22,3,3,3,0.0,0.0,0.3636,22,2,4,0,False,2.5905
41,4.0,2.2,0.65,10,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4212,0.0489,19.82,16,24,3.09,5,2.04,4,7.4964,0.0,5.0,3.09,4.9403,0.0,9.439,2.567,3.0,3.09,2.01,1.74,9.439,17.58,0.4091,22,3,3,2,0.0,0.0,0.3684,19,1,4,0,False,2.5665
80,4.5,2.0,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4044,0.0501,20.65,18,24,3.2,5,2.2,4,7.4817,0.0,9.0,3.2,4.9386,0.0,10.985,2.6591,2.0,3.2,2.2,1.72,10.985,24.04,0.4286,21,2,3,2,0.0,0.0,0.3913,23,3,4,0,False,2.5706
8,4.0,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4064,0.0522,20.64,18,24,3.12,4,2.15,5,7.2461,0.0,6.0,3.12,4.9377,0.0,8.603,2.3859,0.0,3.12,2.15,1.78,8.603,18.564,0.4583,24,3,3,3,0.0,0.0,0.4,20,2,4,0,False,2.5908
67,4.5,1.8,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4099,0.0505,20.48,17,24,3.11,4,2.17,4,7.1951,0.0,6.0,3.11,4.9317,0.0,10.006,2.6316,1.0,3.11,2.15,1.72,10.006,19.129,0.5,22,3,3,3,0.0,0.0,0.4211,19,3,4,0,True,2.5788
31,4.0,2.0,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4172,0.0517,20.59,18,23,3.1,4,2.29,5,7.2357,0.0,3.0,3.1,4.9223,0.0,9.059,2.5501,1.0,3.1,2.27,1.74,9.059,11.304,0.4737,19,3,3,2,0.0,0.0,0.4286,21,3,4,0,False,2.5763
27,4.0,2.0,0.65,12,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4728,0.0538,20.15,17,24,3.06,5,3.52,7,7.5472,0.0,7.0,3.06,4.9009,0.0,9.469,2.5796,2.0,3.06,3.48,1.79,9.469,18.5,0.4762,21,6,3,3,0.0,0.0,0.4783,23,3,4,0,False,2.5723
49,4.0,2.2,0.65,15,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.3802,0.05,19.72,17,22,3.42,5,1.83,4,6.1577,0.0,17.0,3.41,4.8747,0.0,9.489,2.5384,1.0,3.4,1.82,1.88,9.489,18.885,0.4091,22,3,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.5414
40,4.0,2.2,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.429,0.0558,19.81,17,23,3.12,4,2.25,4,7.2486,0.0,10.0,3.12,4.8583,0.0,10.06,2.611,1.0,3.12,2.22,1.74,10.06,18.767,0.4545,22,2,3,3,0.0,0.0,0.381,21,1,4,0,False,2.5478
28,4.0,2.0,0.65,12,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4508,0.048,20.7,17,24,3.16,4,2.98,5,7.2897,0.0,7.0,3.16,4.8568,0.0,8.872,2.6702,1.0,3.16,2.96,1.77,8.872,15.817,0.4348,23,3,3,3,0.0,0.0,0.4091,22,4,4,0,False,2.5536
11,4.0,1.8,0.65,12,4,2,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.4526,0.0484,20.67,18,23,3.1,5,2.88,5,7.525,0.0,10.0,3.1,4.7936,0.0,8.966,2.7657,1.0,3.1,2.87,1.8,8.966,16.597,0.4783,23,4,3,3,0.0,0.0,0.4286,21,3,4,0,False,2.5226
62,4.5,1.8,0.65,12,4,1,3,0.3,False,10,True,0.08,TEAM,TEAM,5,5,0.3997,0.0513,20.39,17,23,3.09,4,1.88,5,6.9539,0.0,11.0,3.09,4.7848,0.0,10.198,2.5055,1.0,3.09,1.88,1.76,10.198,17.218,0.4737,19,4,3,2,0.0,0.0,0.4348,23,3,4,0,False,2.5023
24,4.0,2.0,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4257,0.0572,20.34,17,24,3.13,4,2.28,5,6.9511,0.0,5.0,3.13,4.7678,0.0,8.65,2.5022,1.0,3.13,2.26,1.7,8.65,16.0,0.4762,21,2,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.5016
76,4.5,2.0,0.65,10,4,2,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.435,0.0413,20.56,18,23,3.2,4,2.65,5,7.2781,0.0,6.0,3.2,4.7637,0.0,12.368,3.1507,0.0,3.2,2.65,1.64,12.368,24.323,0.55,20,5,3,2,0.0,0.0,0.4091,22,4,4,0,False,2.5124
7,4.0,1.8,0.65,12,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.412,0.0571,20.74,18,23,3.16,4,2.21,5,6.6104,0.0,9.0,3.16,4.7581,0.0,9.004,2.5358,0.0,3.16,2.21,1.72,9.004,11.178,0.4737,19,3,3,2,0.0,0.0,0.4545,22,3,4,0,False,2.5027
37,4.0,2.2,0.65,10,4,1,3,0.2,False,10,True,0.08,TEAM,TEAM,5,5,0.4281,0.052,19.83,16,23,3.1,5,2.21,4,7.0939,0.0,6.0,3.1,4.7551,0.0,9.289,2.6642,3.0,3.1,2.2,1.71,9.289,19.656,0.4545,22,3,3,3,0.0,0.0,0.3333,21,1,4,0,False,2.476
42,4.0,2.2,0.65,12,4,1,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.3899,0.0539,19.36,16,23,3.25,5,1.87,5,6.6053,0.0,9.0,3.25,4.6803,0.0,8.901,2.5493,2.0,3.24,1.87,1.74,8.901,17.682,0.4762,21,2,3,3,0.0,0.0,0.381,21,2,4,0,False,2.4371
15,4.0,1.8,0.65,15,4,2,3,0.1,False,10,True,0.08,TEAM,TEAM,5,5,0.4648,0.0514,20.24,17,23,3.13,5,3.32,7,6.8901,0.0,6.0,3.13,4.68,0.0,9.13,2.5677,1.0,3.13,3.29,1.72,9.13,17.967,0.5238,21,5,3,3,0.0,0.0,0.4091,22,2,4,0,False,2.4694
